"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"PROKKA_00001_igtop"	141.387316691456	0.016674617642164	0.0914463971261426	0.605101920505172	0.998745989301705
"PROKKA_00001_igbot"	10.8290162545568	-0.00316139444520441	0.0948471357663389	0.822023726878546	0.998745989301705
"PROKKA_00001_sense"	881.455611787221	0.00102904244555063	0.0849313522329005	0.981729611512213	0.998745989301705
"PROKKA_00001_antis"	19.0400688396259	0.0278167064268692	0.0996689090185859	0.161191658968716	0.97803947685988
"PROKKA_00002_igtop"	21.1064696075533	0.0277553951546355	0.0993888895328155	0.182747878707888	0.995589173802368
"PROKKA_00002_sense"	685.515637623459	-0.00370683874868801	0.0850263281349608	0.923621708107796	0.998745989301705
"PROKKA_00002_antis"	7.20882982056291	0.0163039278728447	0.0970198609430977	0.210911209117451	0.998745989301705
"PROKKA_00003_igtop"	2.19311439593571	-0.00969192601430131	0.096409497547448	0.111191423929403	NA
"PROKKA_00003_sense"	1738.23112911573	-0.0242090714897889	0.0924237538419234	0.4794775591304	0.998745989301705
"PROKKA_00003_antis"	10.0507794073794	0.0109926503397077	0.0956260471216454	0.455063688940178	0.998745989301705
"PROKKA_00004_sense"	968.392114143169	-0.0237706051819375	0.0885076028127918	0.547613287613767	0.998745989301705
"PROKKA_00004_antis"	61.6519044897137	0.0180288184718359	0.094317069707367	0.491381335122302	0.998745989301705
"PROKKA_00005_sense"	84.0649007976017	0.0275844016134985	0.0961349103316753	0.353623125644682	0.998745989301705
"PROKKA_00005_antis"	12.5726609917132	-0.0184954383283224	0.0969849309884229	0.266246119703056	0.998745989301705
"PROKKA_00006_igbot"	5.43111069551379	-0.0020816626766978	0.0952017756175619	0.852652646818364	NA
"PROKKA_00006_sense"	118.447918902941	0.0339357584675737	0.0965770344756032	0.325429162593279	0.998745989301705
"PROKKA_00006_antis"	9.49607129541501	0.0209311432128433	0.098204987491156	0.138966097699594	0.951060631658852
"PROKKA_00007_igtop"	5.94719596313036	0.0109336206923491	0.0961193542906179	0.330593348508073	NA
"PROKKA_00007_sense"	3.39779073234465	0.00776572632125859	0.0959097879321309	0.382474108327156	NA
"PROKKA_00007_antis"	7.59824425102324	-0.00613631995534897	0.0952103731889254	0.640545868483647	0.998745989301705
"PROKKA_00008_sense"	343.92795653001	-0.188508871637366	0.316655508767664	0.0171617175951246	0.493577133373904
"PROKKA_00008_antis"	8.77470284431894	-0.00570991175406081	0.0951521873118715	0.667411040676327	0.998745989301705
"PROKKA_00009_sense"	270.085672518828	-0.0329996621650823	0.0943486766532026	0.372056151265734	0.998745989301705
"PROKKA_00009_antis"	5.62888134162473	0.00395737790096283	0.0952873423334041	0.727727794813925	NA
