"ID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PROKKA_00001_igtop"	110.705065112865	0.16686694658786	0.379973743689642	0.439153887233205	0.660550035228953	0.999614234190279
"PROKKA_00001_igbot"	8.86899560976515	1.3592179658211	0.675540434386981	2.01204531458509	0.0442151604326445	NA
"PROKKA_00001_sense"	704.995570952642	-0.421297486797395	0.28594391589447	-1.47335705842707	0.140654782735364	0.99451336118221
"PROKKA_00001_antis"	18.2460267354429	0.0736161812358083	0.516391508199064	0.142558853247893	0.886638595827329	0.999614234190279
"PROKKA_00002_igtop"	19.8326378717991	-0.128226725456785	0.524401062085698	-0.244520338968783	0.806827851745142	0.999614234190279
"PROKKA_00002_sense"	608.966915653602	-0.100164450124102	0.265348515781545	-0.377482609349002	0.705814985870452	0.999614234190279
"PROKKA_00002_antis"	5.61182132723628	-1.32261372938549	0.896442260285228	-1.47540314416308	0.140104190571617	NA
"PROKKA_00003_igtop"	1.94146936431625	-0.0682306218957191	1.34240734292589	-0.0508270624823942	0.959463326000257	NA
"PROKKA_00003_sense"	1408.42505686039	0.0645050622609466	0.301221250254756	0.214145124908657	0.830433887314414	0.999614234190279
"PROKKA_00003_antis"	14.7691104257849	-0.109366575888108	0.630808888057471	-0.173375134622618	0.862356568813017	0.999614234190279
"PROKKA_00004_sense"	844.828257209296	-0.19866530358562	0.26328768999255	-0.754555990032205	0.450515438651067	0.999614234190279
"PROKKA_00004_antis"	60.5827157865608	0.018936167029051	0.352124637297575	0.0537768875656615	0.957112923918181	0.999614234190279
"PROKKA_00005_sense"	74.5547019817065	-1.05977686473251	0.400097778155869	-2.6487946761845	0.00807793921060565	0.297369137190421
"PROKKA_00005_antis"	5.7881302167727	-0.573082668601283	0.818872197785669	-0.699843846391378	0.484024828932736	NA
"PROKKA_00006_igbot"	6.13177519241693	0.0974036434360091	0.809414829664961	0.120338347984466	0.904215127522339	NA
"PROKKA_00006_sense"	97.1263828036934	-0.121720342383435	0.321089093935692	-0.37908588202567	0.70462408978892	0.999614234190279
"PROKKA_00006_antis"	8.80180750667109	0.0300670099383365	0.673558511727927	0.0446390468159974	0.964395018807389	NA
"PROKKA_00007_igtop"	7.18028992286029	0.395052749491551	0.747256251491452	0.528671053207067	0.597033660999907	NA
"PROKKA_00007_sense"	3.88488329075449	0.219327319250286	1.01276173710296	0.216563591627858	0.828548462017043	NA
"PROKKA_00007_antis"	2.93305022478965	-1.24787981606655	1.15862878681556	-1.077031599997	0.281466148630247	NA
"PROKKA_00008_sense"	239.511432806717	-0.115901607763267	0.298042342216118	-0.388876315027828	0.697367643733461	0.999614234190279
"PROKKA_00008_antis"	7.17448705913314	0.200514681462715	0.732805873718795	0.273625920116001	0.784372112567421	NA
"PROKKA_00009_sense"	219.455561465388	-0.114726989005515	0.297757593939845	-0.385303318338517	0.700012703297376	0.999614234190279
"PROKKA_00009_antis"	3.48162914338397	0.246281727290012	1.03267024674634	0.238490193811605	0.811500920172375	NA
"PROKKA_00010_igtop"	7.36755450132505	0.355975466286586	0.749377134653178	0.475028460070825	0.634766688084281	NA
"PROKKA_00010_sense"	21.1502406106019	-0.102812758737979	0.493553417974317	-0.208311309361307	0.834985901744236	0.999614234190279
"PROKKA_00011_igtop"	65.9794925661282	1.24743949418404	0.350767115558497	3.55631824892664	0.000376088453692564	0.034079399880757
"PROKKA_00011_sense"	474.239166107241	0.00196216274918076	0.282313919615057	0.00695028694247958	0.994454518002609	0.999614234190279
"PROKKA_00011_antis"	26.1980570130835	0.192119675801047	0.481427650590296	0.399062404424594	0.68984722309891	0.999614234190279
"PROKKA_00012_igtop"	147.691090543087	0.454896383249676	0.403814476426548	1.12649845363436	0.259954594758075	0.999614234190279
"PROKKA_00012_sense"	57.9851463351564	0.183812589567768	0.365144710887107	0.50339655508415	0.614685493160379	0.999614234190279
"PROKKA_00012_antis"	4.51663161089469	0.410804492614309	0.898406772583629	0.457258900033581	0.647484967306943	NA
"PROKKA_00013_igtop"	14.9071734335206	0.0950138753146027	0.555992586866903	0.170890543433356	0.864309832531484	0.999614234190279
"PROKKA_00013_sense"	42.696861160071	0.0501739672634788	0.402702818239941	0.124593037324074	0.900845740854404	0.999614234190279
"PROKKA_00013_antis"	10.6450933077636	0.364551396959096	0.669772016646022	0.544291770779912	0.586240708912491	0.999614234190279
"PROKKA_00014_igtop"	3.3606928019519	2.33241094252093	1.15368477868503	2.02170556950522	0.0432067781578058	NA
"PROKKA_00014_sense"	5.26481251315633	0.547713217371108	0.89845056321185	0.609619760727959	0.542113718431436	NA
"PROKKA_00014_antis"	8.1366985803721	0.179302589353245	0.74365705778282	0.241109241789257	0.809470450138396	NA
"PROKKA_00015_igtop"	3.85739755533493	0.654360669810793	1.1485739376005	0.569715756547485	0.568870501439745	NA
"PROKKA_00015_igbot"	13.1096669961402	-0.226150552508351	0.568410719120213	-0.397864686398573	0.690729931914397	0.999614234190279
"PROKKA_00015_sense"	9.24543524754415	-0.174457459851773	0.694897492246635	-0.251054956735769	0.801771620091333	0.999614234190279
"PROKKA_00016_igbot"	17.7886027755265	0.142045139161531	0.553580964687313	0.256593250531589	0.79749278589651	0.999614234190279
"PROKKA_00016_sense"	120.091795089541	-0.229403110433548	0.322207783158986	-0.711972591674964	0.47648174850108	0.999614234190279
"PROKKA_00016_antis"	2.81772349065837	-0.447167558435718	1.18029713713733	-0.378860156790917	0.704791712695867	NA
"PROKKA_00017_sense"	35.8355869938414	-0.742083393384696	0.41870813240402	-1.77231664721679	0.076342009363851	0.847072719283672
"PROKKA_00018_sense"	48.2161138867348	-0.389994024830789	0.368873533549734	-1.0572567271981	0.290394436574211	0.999614234190279
"PROKKA_00019_igbot"	5.91795895725906	0.0254183407002838	0.881535043949295	0.0288341806429034	0.976996839995227	NA
"PROKKA_00019_sense"	554.085235404518	-0.333718455279353	0.271009347388954	-1.23139094091983	0.218176683519983	0.999614234190279
"PROKKA_00019_antis"	6.66898024278532	-0.693508859700197	0.896425768959958	-0.773637799931625	0.439145012115911	NA
"PROKKA_00020_igtop"	91.2757452551318	-0.00605790459641565	0.419520445551002	-0.0144400699910088	0.988478891487169	0.999614234190279
"PROKKA_00020_igbot"	230.007195100666	-0.0230617295383385	0.460290367969239	-0.0501025681681865	0.960040653208197	0.999614234190279
