locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00011_sense	556.400331173536	0.435673576533772	0.152355500778157	2.85958547153575	0.00424195090409068	0.0393803797542331	n/a	2-OH-lauroyltransferase	PROKKA_00011
PROKKA_00020_igbot	247.746382345087	0.670898092828363	0.182745002377059	3.67122539112777	0.000241390345601625	0.00474187194899832	n/a	putative lysin domain protein	PROKKA_00020
PROKKA_00022_igtop	89.6587641556318	0.754984647630363	0.247159110546482	3.05465028564414	0.0022532309200602	0.0252639658639626	n/a	putative translation factor	PROKKA_00022
PROKKA_00037_sense	259.695110493785	-0.662544100273896	0.229690682762713	-2.88450577230576	0.003920285716555	0.0370954203352632	trpB	tryptophan synthase beta chain	PROKKA_00037
PROKKA_00040_igtop	1046.52437819687	0.576215598872759	0.137561539332974	4.18878417373626	2.80452963978731e-05	0.000781694727617172	n/a	hypothetical protein	PROKKA_00040
PROKKA_00042_sense	657.91597118851	-0.698581869546903	0.147683331863998	-4.73026888498312	2.24222658883688e-06	0.000100633756682741	n/a	putative hemagglutinin	PROKKA_00042
PROKKA_00043_igtop	1575.87688658661	-0.537182821089661	0.151414064826359	-3.54777359491471	0.000388502020555619	0.00687549521929964	n/a	filamentous hemagglutinin	PROKKA_00043
PROKKA_00045_igbot	111.683738093823	-0.645760121887847	0.215425527343036	-2.99760260472549	0.00272112242740527	0.0287336064765163	n/a	hypothetical protein	PROKKA_00045
PROKKA_00045_igtop	1074.38760458645	-0.799047280418184	0.173129300430848	-4.61532091003476	3.92488368979836e-06	0.000149419409306975	n/a	hypothetical protein	PROKKA_00045
PROKKA_00087_sense	287.594278698193	-1.36347973262876	0.225189593099161	-6.05480792368747	1.40585310020001e-09	1.77029348079031e-07	tssA1_1	TssA1	PROKKA_00087
PROKKA_00088_sense	210.244022303979	-1.10113818432427	0.209502603749377	-5.2559641962328	1.47250937816415e-07	9.39548702939465e-06	tssB1_1	TssB1	PROKKA_00088
PROKKA_00089_sense	491.35632027688	-0.800127696271742	0.171138784761783	-4.67531481765213	2.93503019816438e-06	0.000124258045717114	tssC1	TssC1	PROKKA_00089
PROKKA_00094_sense	29.1175672114314	-1.36763424038437	0.368165827342034	-3.71472347191476	0.000203426027721702	0.00407972470550771	tssG1_1	TssG1	PROKKA_00094
PROKKA_00104_sense	119.972856217147	-0.980403134123893	0.227487846062322	-4.30969456651897	1.63480174433554e-05	0.00051464816451486	n/a	hypothetical protein	PROKKA_00104
PROKKA_00165_igbot	31.3741062983458	-1.28006038900872	0.361569234823932	-3.54029122425764	0.000399685724429308	0.00698525477819336	n/a	hypothetical protein	PROKKA_00165
PROKKA_00205_sense	29.2730670604434	-1.92145202199358	0.390113786627244	-4.92536302960639	8.42038767506381e-07	4.54423339255367e-05	n/a	hypothetical protein	PROKKA_00205
PROKKA_00284_sense	277.097422078527	-0.901006926581323	0.209552711277391	-4.29966723450615	1.71054756664e-05	0.000528333276715033	n/a	putative putative Zn-dependent protease with chaperone function	PROKKA_00284
PROKKA_00293_igtop	83.2266215469832	0.944387070000577	0.245871439676346	3.84097913626619	0.00012254453089282	0.00272315018649159	desA_1	delta-9 fatty acid desaturase DesA	PROKKA_00293
PROKKA_00298_sense	1497.76520514117	0.409488524221998	0.140297717444629	2.91871123550965	0.00351481648478812	0.034248539199989	oprE	Anaerobically-induced outer membrane porin OprE precursor	PROKKA_00298
