"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"PROKKA_00001_igtop"	121.286919244677	0.1768142506638	0.239238907401006	0.237550766766007	0.865992423369462
"PROKKA_00001_igbot"	10.6055540490012	-0.0314534628768354	0.251982752950811	0.750782611068699	0.99042735764765
"PROKKA_00001_sense"	643.11671994238	0.0951565484274478	0.192625038227374	0.496234163503528	0.967872460112788
"PROKKA_00001_antis"	15.2622096425993	-0.169543463305671	0.307113053444399	0.159264725472203	0.790257961028055
"PROKKA_00002_igtop"	17.4518671151333	0.197279497767139	0.323375763073598	0.130490609012678	0.751335230132474
"PROKKA_00002_sense"	521.209508427769	0.116522736081668	0.194896314105107	0.413086950436836	0.951702112404381
"PROKKA_00002_antis"	7.42044054710194	-0.00215598856541133	0.25553458579686	0.978608056083855	0.997690312844307
"PROKKA_00003_igtop"	2.0242352483498	-0.0160173696284278	0.267751981966927	0.75646442731975	NA
"PROKKA_00003_sense"	1250.56987865524	0.100106676816897	0.1971285000023	0.476958491397157	0.967259102845676
"PROKKA_00003_antis"	10.4601069354178	-0.11153712567594	0.278444814861366	0.2827473997777	0.894657188515093
"PROKKA_00004_sense"	892.428215256286	0.155684137622647	0.210747912601992	0.288045003091661	0.895531078621961
"PROKKA_00004_antis"	65.1306172082918	-0.0576588241930513	0.2165319363002	0.667064524883887	0.986053833939652
"PROKKA_00005_sense"	73.0693662745004	-0.0170593722272504	0.213999370921299	0.895692386110388	0.997031032297927
"PROKKA_00005_antis"	5.18361537576403	-0.0067599591969081	0.258966758893889	0.931111184844434	NA
"PROKKA_00006_igbot"	3.74214628409164	-0.0322423518133803	0.265369381222108	0.639060730736152	NA
"PROKKA_00006_sense"	96.8894048304893	-0.183536141655517	0.245813072190259	0.22112606218625	0.855867878583989
"PROKKA_00006_antis"	11.9888046667018	-0.0720492151387697	0.25690229067275	0.503568682303838	0.96851516032602
"PROKKA_00007_igtop"	8.41600113167784	-0.0832570560614494	0.270634473349237	0.374965324291264	0.938853868766148
"PROKKA_00007_sense"	4.35489180384863	0.0364132784581069	0.26443714012199	0.627045856433364	NA
"PROKKA_00007_antis"	7.78138076288701	0.0799227374072726	0.269149765044878	0.394789572077301	0.945880872314762
"PROKKA_00008_sense"	251.370734513295	0.188771351151699	0.212562847894251	0.206646456408737	0.843572018666166
"PROKKA_00008_antis"	5.05428824578364	-0.0661196408570291	0.271870461036965	0.383266191651428	NA
"PROKKA_00009_sense"	227.047126751405	0.147225864885783	0.215289828550957	0.312985566759972	0.91066624379381
"PROKKA_00009_antis"	2.73332726426198	-0.0226248272045259	0.266251213171327	0.709534324938475	NA
"PROKKA_00010_igtop"	7.35432393361506	-0.0297096774098187	0.256169972817224	0.74394362735161	0.99042735764765
"PROKKA_00010_sense"	22.5121272493038	0.00301899995599259	0.235600976484847	0.981517849514632	0.998125006130868
"PROKKA_00011_igtop"	42.8454631311695	0.00969094806235629	0.225612423303989	0.940705553439534	0.997031032297927
"PROKKA_00011_sense"	326.937282685605	0.184381430166829	0.213473727543933	0.216716135082653	0.851325432336812
"PROKKA_00011_antis"	24.1944817815115	-0.331561882868299	0.431344554429376	0.0528096946086426	0.543951138591799
"PROKKA_00012_igtop"	78.4687575102454	-0.00597366310212115	0.220230914591828	0.961235912120946	0.997031032297927
"PROKKA_00012_sense"	35.9648615560355	-0.464539058458215	0.416825530805887	0.0282606528731701	0.420759424989675
"PROKKA_00012_antis"	3.40462398836667	-0.12021882367255	0.302472638820803	0.0866927682552278	NA
"PROKKA_00013_igtop"	5.32722178595968	0.0571399497913901	0.268952962435457	0.451399477533249	NA
"PROKKA_00013_sense"	34.0238338000984	0.0638059933204194	0.235117197034617	0.615783614549407	0.980842662885179
"PROKKA_00013_antis"	12.3775415829732	0.0774412927042547	0.258338725200426	0.479063842675322	0.967259102845676
"PROKKA_00014_sense"	5.27089483591561	0.0328969599363975	0.261798716242495	0.681738212186678	NA
"PROKKA_00014_antis"	3.13150226925936	-0.0314710498179164	0.266320671662591	0.630524119698744	NA
"PROKKA_00015_igtop"	7.49082056372064	0.0976646560092275	0.277643225744995	0.298829815130803	0.900642603911699
"PROKKA_00015_igbot"	12.7796238309107	0.0277239639772391	0.24856248118495	0.792348978188862	0.993812860669009
"PROKKA_00015_sense"	10.9798628413657	0.0977702096589867	0.271679246999123	0.343540497640942	0.923166038903624
"PROKKA_00016_igbot"	15.461462185576	-0.0469211842632349	0.246408346738278	0.67301375741906	0.986053833939652
"PROKKA_00016_sense"	137.350558284933	-0.0133817980783827	0.194767630838583	0.920032642233901	0.997031032297927
"PROKKA_00016_antis"	4.181794673501	-0.0549998706506867	0.269345326507783	0.449316739765834	NA
"PROKKA_00017_sense"	33.230407684238	0.086676782160891	0.239132183671373	0.505138197852548	0.96894350429005
"PROKKA_00018_sense"	43.6646092400232	0.107640121653829	0.247971573408064	0.410533398515741	0.950924862531917
"PROKKA_00019_igbot"	4.56946617725169	0.0521105388441529	0.268582452102095	0.479921583539889	NA
"PROKKA_00019_sense"	605.269527104923	0.123018572761044	0.201079752169116	0.387928233287531	0.943815486063781
"PROKKA_00019_antis"	7.70871302980826	0.0532638561727713	0.260656321964473	0.565430265408885	0.970262737107923
"PROKKA_00020_igtop"	125.032221298854	-0.114384044340234	0.224163523011745	0.413776440476525	0.951702112404381
"PROKKA_00020_igbot"	228.689051918489	-0.31084035093625	0.257130224444684	0.0666313642652306	0.600772401827218
"PROKKA_00020_sense"	292.453890577166	-0.0429630371471504	0.186395472674435	0.75062002087986	0.99042735764765
"PROKKA_00020_antis"	2.64786057695975	-0.041091483534991	0.269307031275325	0.504067540115991	NA
"PROKKA_00022_igtop"	52.0055026587066	0.0182131464780168	0.224580257767757	0.888154225295551	0.997031032297927
"PROKKA_00022_sense"	11.8860093253371	0.00434492958085606	0.251805156172502	0.966325041393239	0.997031032297927
