locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00011_igtop	70.7350272922566	-1.18311391636785	0.368230237908445	-3.21297328293287	0.00131368509155073	0.0281020635474743	n/a	"2-OH-lauroyltransferase"	PROKKA_00011
PROKKA_00042_sense	1102.48101574098	-0.826045569476966	0.262556584711609	-3.14616207544095	0.00165428305180279	0.0320512210135886	n/a	"putative hemagglutinin"	PROKKA_00042
PROKKA_00043_antis	106.608534611736	-1.07797198574806	0.319387467241397	-3.37512299733826	0.000737827068913098	0.0186438632817912	n/a	"filamentous hemagglutinin"	PROKKA_00043
PROKKA_00043_sense	857.940797028398	-0.841019479878323	0.248979783237084	-3.37786252740643	0.000730515909341699	0.0185793753099022	n/a	"filamentous hemagglutinin"	PROKKA_00043
PROKKA_00044_igbot	641.38896853718	-1.23527365079459	0.276670381729104	-4.46478456810054	8.01493569279654e-06	0.0005258875452887	n/a	"transposase-like protein"	PROKKA_00044
PROKKA_00044_igtop	574.210525748539	-1.00211390616304	0.282349127622836	-3.54920135436606	0.000386401490688953	0.0116938869740285	n/a	"transposase-like protein"	PROKKA_00044
PROKKA_00050_igtop	138.062815210077	-1.15415628773862	0.286721012266893	-4.02536346608694	5.68873797679215e-05	0.0026597404863948	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00050_sense	287.69191363571	-1.03063390916835	0.295161921833993	-3.49175768596602	0.000479853353301475	0.0140544544742245	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00051_sense	52.9364234758347	-1.61943648317615	0.357714014688941	-4.52718209708493	5.9775428212584e-06	0.000460374936741231	n/a	"putative lipoprotein"	PROKKA_00051
PROKKA_00087_igtop	2411.47241803271	1.16155903945245	0.247571301946922	4.69181617706838	2.70790381819206e-06	0.00024083184616265	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00099_sense	136.490250327473	-0.902059745158841	0.287743155663664	-3.13494770389338	0.00171884750447286	0.0328135973470027	n/a	"hypothetical protein"	PROKKA_00099
PROKKA_00191_igtop	14.5167162001927	-1.86520177024262	0.566810087024924	-3.29069967691066	0.000999385461023488	0.0229505931755041	n/a	"putative gamma-butyrobetaine dioxygenase"	PROKKA_00191
PROKKA_00260_sense	179.086118263447	1.03463422164721	0.283833141690683	3.64521991859125	0.00026716323947856	0.0087280777148477	hudA_1	"HudA"	PROKKA_00260
PROKKA_00290_sense	56.1513420332931	-1.28089073812386	0.350990565230426	-3.64935945581031	0.000262895024602947	0.00869781505127037	sbp	"sulfate-binding protein precursor"	PROKKA_00290
PROKKA_00298_igbot	45.6579955068468	-1.41138809115792	0.385111030871954	-3.66488617052154	0.000247448613917596	0.00825674691225895	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00325_igtop	883.855049050654	-0.939365625377358	0.234497230162538	-4.00587087841614	6.17893980000962e-05	0.00282135450049562	n/a	"ATPase"	PROKKA_00325
PROKKA_00325_sense	162.575310949051	-1.16678474516862	0.28677746849429	-4.06860675385259	4.72950911513603e-05	0.0023225161742756	n/a	"ATPase"	PROKKA_00325
PROKKA_00380_antis	39.7615454664465	-1.1627689781236	0.373131972573275	-3.11624053576716	0.00183172795100005	0.0347983743099961	n/a	"putative transcriptional regulator"	PROKKA_00380
PROKKA_00428_sense	264.70389627627	0.830716295768359	0.2530166548239	3.28324748561133	0.0010261853320231	0.0233599273248873	chpA_3	"component of chemotactic signal transduction system"	PROKKA_00428
PROKKA_00440_igtop	139.526648848724	-1.52183869253277	0.335700480199147	-4.53332295393194	5.80629355498544e-06	0.000453355400773264	mexA	"Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor"	PROKKA_00440
PROKKA_00469_igtop	27244.605582836	-1.2989788913401	0.246822375909698	-5.26280847331014	1.41871349911524e-07	2.02731648430587e-05	n/a	"cspA"	PROKKA_00469
PROKKA_00480_antis	36.785428852786	1.531507429999	0.399932797612835	3.82941193905686	0.000128449836546988	0.00509104732872529	creD	"inner membrane protein CreD"	PROKKA_00480
PROKKA_00499_igbot	157.047720896813	-1.11365088532272	0.295394609270122	-3.77004471433785	0.000163218301959991	0.00595517991450284	n/a	"putative acetyltransferase"	PROKKA_00499
PROKKA_00524_sense	14.9621562853541	2.79505478426718	0.734066873896784	3.80762963656114	0.000140305192229401	0.00531797544139398	nirF_1	"heme d1 biosynthesis protein NirF"	PROKKA_00524
PROKKA_00562_sense	20.8508001032901	1.96104506334113	0.570643333522511	3.43655125389066	0.000589170867247971	0.0160847766834691	gbcB_1	"GbcB"	PROKKA_00562
PROKKA_00580_sense	279.294573377117	-1.75057210765689	0.260163483839566	-6.72873872159708	1.71140041942531e-11	9.27486815934048e-09	yhaI	"Inner membrane protein YhaI"	PROKKA_00580
PROKKA_00590_igbot	58.4211113080755	-1.44776013879287	0.35566905354139	-4.07052602518424	4.69071002483014e-05	0.00231804201733378	n/a	"NERD domain-containing protein"	PROKKA_00590
PROKKA_00592_igbot	109.927035487726	-1.33317988522573	0.38498724814928	-3.46291959444015	0.000534348048255912	0.0149788899299493	n/a	"tRNA-Met"	PROKKA_00592
PROKKA_00597_sense	2780.62421695562	-0.926531481156541	0.271826288314891	-3.40854259130089	0.000653108889440061	0.0172863532499932	rpsU	"30S ribosomal protein S21"	PROKKA_00597
PROKKA_00598_igbot	3879.20690700451	-1.29269880281797	0.363709970353705	-3.55420227155398	0.000379127504278248	0.0115183951494341	gcp_1	"O-sialoglycoprotein endopeptidase"	PROKKA_00598
PROKKA_00633_sense	20.1252157205314	-2.08630380616083	0.56649970434362	-3.68279769638741	0.000230688228227384	0.00783136385217136	n/a	"putative holin"	PROKKA_00633
PROKKA_00635_sense	44.742610491822	-2.16157446702362	0.429067937985895	-5.03783731119681	4.70821356095482e-07	5.92931152966698e-05	n/a	"putative baseplate assembly protein V"	PROKKA_00635
PROKKA_00636_igtop	10.8052322575544	-2.03181213857908	0.678580401767878	-2.99420987297258	0.00275156603616435	0.0472180826601565	n/a	"putative bacteriophage protein"	PROKKA_00636
PROKKA_00636_sense	59.7936578056124	-2.71435597411342	0.511732418617247	-5.30424861775981	1.13138032175114e-07	1.6988110677371e-05	n/a	"putative bacteriophage protein"	PROKKA_00636
PROKKA_00637_sense	48.4981288863456	-1.73126689304617	0.420946334390849	-4.11279717057398	3.9089380333906e-05	0.00203473254431425	n/a	"putative bacteriophage protein"	PROKKA_00637
PROKKA_00638_sense	26.0473764021541	-1.70828012192016	0.515195714222321	-3.31578868915627	0.0009138489956828	0.021687942122466	n/a	"putative bacteriophage protein"	PROKKA_00638
PROKKA_00639_sense	439.963029098085	-1.76722028604572	0.325016022745645	-5.43733281552317	5.40840575893086e-08	8.61812901341472e-06	n/a	"putative bacteriophage protein"	PROKKA_00639
PROKKA_00640_sense	64.9779553958764	-2.0444988866078	0.404372532130884	-5.0559786438364	4.2818925198455e-07	5.48082242540224e-05	n/a	"prophage tail fimber assembly protein"	PROKKA_00640
PROKKA_00641_sense	158.592140795839	-2.38964290244049	0.376433224849796	-6.34811898815256	2.17963476585662e-10	8.10408964371834e-08	n/a	"putative bacteriophage protein"	PROKKA_00641
PROKKA_00642_sense	66.3170750721088	-2.18069183183118	0.426376842653594	-5.1144706130367	3.1462206441926e-07	4.0942817983093e-05	n/a	"putative bacteriophage protein"	PROKKA_00642
