locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00011_igtop	62.5776744981689	1.16523704494291	0.355634887064992	3.27649813706259	0.00105103006075143	0.0176906836690563	n/a	"2-OH-lauroyltransferase"	PROKKA_00011
PROKKA_00044_igbot	685.808911620452	1.12090150104691	0.363304548303221	3.08529443488108	0.00203350737638437	0.0287402375862324	n/a	"transposase-like protein"	PROKKA_00044
PROKKA_00050_igtop	173.679285936999	1.39250112442848	0.323483455309307	4.30470585612177	1.67207749212232e-05	0.000712353013868762	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00050_sense	303.900862461122	0.813737188740519	0.262483437444788	3.10014680035453	0.0019342475042591	0.0275827989562199	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00051_sense	40.7758098380286	1.31515734317641	0.400498050905444	3.28380460330108	0.00102415902762309	0.0175030940152706	n/a	"putative lipoprotein"	PROKKA_00051
PROKKA_00087_igtop	1571.03260176427	-1.05610526683597	0.276102907093769	-3.82504218427985	0.000130749696396857	0.00352786453550792	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00100_igtop	28.2283720476537	-1.9358262794296	0.499109728743084	-3.87855849715577	0.000105077261029051	0.00298916272269223	vgrG4_1	"VgrG4"	PROKKA_00100
PROKKA_00144_igbot	32.7505472926664	-1.33633323123358	0.437791628580302	-3.0524412619929	0.00226988150510411	0.0310938844945338	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00144_sense	1299.26064865915	1.13651405411006	0.229897790713671	4.94356231341756	7.67078161538331e-07	5.37800311050181e-05	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00145_antis	8.90062338005853	-2.43373479579374	0.827880643343976	-2.93971699345862	0.00328512151568209	0.0414316175292257	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00145_sense	68.842904353232	1.72762606641598	0.334999592132445	5.15709901441596	2.50805194086043e-07	2.01186436769561e-05	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00146_sense	73.5021516695259	-3.15457749230718	0.510659014928267	-6.17746363050167	6.51395745116458e-10	1.16000554290339e-07	ppk2	"polyphosphate kinase"	PROKKA_00146
PROKKA_00166_sense	66.8518649399716	1.41464150090142	0.35169459268543	4.02235783638201	5.76184318841605e-05	0.00191430790110659	opdC_1	"histidine porin OpdC"	PROKKA_00166
PROKKA_00169_igtop	301.668709725257	1.00137388772176	0.321459304712615	3.11508758042323	0.00183890301482715	0.0269302507302976	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00169_sense	624.959018201567	0.831004113375299	0.24244582258764	3.42758685015043	0.000608971474853376	0.0114635983342378	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00205_sense	198.006890351316	-2.84334621641368	0.468859542140008	-6.0643880754476	1.32456980305318e-09	2.14435809570646e-07	n/a	"hypothetical protein"	PROKKA_00205
PROKKA_00264_sense	326.78569022447	-0.84911954108446	0.25705803679619	-3.30322113895894	0.000955809808177257	0.0165253020039035	n/a	"ISPsy11 transposase OrfA"	PROKKA_00264
PROKKA_00282_sense	16.5941297313325	-1.84769877269565	0.623245628310689	-2.96463976442779	0.00303037553744985	0.0389357341781436	vfr_1	"transcriptional regulator Vfr"	PROKKA_00282
PROKKA_00290_sense	44.9019477024046	1.49720995050114	0.388130920786757	3.85748692082105	0.000114558807225052	0.00317766859667248	sbp	"sulfate-binding protein precursor"	PROKKA_00290
PROKKA_00291_sense	35.686995288749	1.65075880626003	0.405647627101478	4.06944031216303	4.7126210581326e-05	0.00166512610720685	n/a	"hypothetical protein"	PROKKA_00291
PROKKA_00302_sense	19.1089199196877	-1.91348489992033	0.603331796450619	-3.17153001246959	0.00151638198239346	0.0232390106217407	spuD_1	"polyamine transport protein"	PROKKA_00302
PROKKA_00304_antis	57.4858288836144	-1.1908079319878	0.361950939561502	-3.28997055078914	0.00100197868792349	0.0171569581485977	n/a	"P1"	PROKKA_00304
PROKKA_00325_sense	127.489671201841	1.56524515084545	0.276281074589925	5.66540850895664	1.4667467093484e-08	1.78902913699152e-06	n/a	"ATPase"	PROKKA_00325
