"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PROKKA_00001_igtop"	130.628059616122	-0.0746785825067923	0.215461947677268	-0.346618513991755	0.728877935099609	0.999768743672382
"PROKKA_00001_igbot"	9.31186079741915	-0.0262851364312473	0.238764986256413	-0.110083658789107	0.91234302778321	0.999768743672382
"PROKKA_00001_sense"	789.93707036398	0.0551544000714287	0.180115740630177	0.306212404645208	0.759442928226404	0.999768743672382
"PROKKA_00001_antis"	15.0774990062995	0.23620561579897	0.245098735827186	0.965588701840378	0.334250031021902	0.999768743672382
"PROKKA_00002_igtop"	23.8986627825587	0.125447034379521	0.246884651593432	0.507927604943218	0.611504114605491	0.999768743672382
"PROKKA_00002_sense"	617.822498419187	0.0580161103543634	0.181109170140002	0.320333921202247	0.748715211423838	0.999768743672382
"PROKKA_00002_antis"	4.78442896510225	0.148412110592478	0.187527906930274	0.797537760314044	0.425138781754811	NA
"PROKKA_00003_igtop"	2.87503052745921	0.1116159747504	0.184446560986692	0.609214722366274	0.542382123083826	NA
"PROKKA_00003_sense"	1507.64906867119	0.0780679706226205	0.185602110356788	0.420625737694452	0.674028396543243	0.999768743672382
"PROKKA_00003_antis"	10.5195552583976	-0.0386878573541236	0.242983861927075	-0.159340877308071	0.873400316708103	0.999768743672382
"PROKKA_00004_sense"	994.42448150486	0.103164819906042	0.17947244546002	0.574823573932617	0.565410621744909	0.999768743672382
"PROKKA_00004_antis"	53.3898696467037	-0.172327461591078	0.233854990241534	-0.736356146708028	0.461513985132047	0.999768743672382
"PROKKA_00005_sense"	84.0262319271474	-0.291908910390702	0.219117366963458	-1.33176550057107	0.182937257889768	0.999768743672382
"PROKKA_00005_antis"	7.87013444832175	-0.0993133789270532	0.231899489909427	-0.428906138297104	0.667991532952121	0.999768743672382
"PROKKA_00006_igbot"	9.01299039056208	-0.152675527396608	0.230058670525552	-0.66704365920886	0.504744246332966	0.999768743672382
"PROKKA_00006_sense"	114.750353018203	-0.0262856496837016	0.20921175788867	-0.125646750183193	0.900011554878477	0.999768743672382
"PROKKA_00006_antis"	8.75886152548252	-0.0808111501027917	0.235629586158067	-0.343569693117339	0.731169920097341	0.999768743672382
"PROKKA_00007_igtop"	7.82582203061168	-0.30491342581924	0.228915522713907	-1.33741551777317	0.181087041938796	0.999768743672382
"PROKKA_00007_sense"	4.10357986643236	0.115282228659453	0.205997552000276	0.559418746920597	0.575875970037924	NA
"PROKKA_00007_antis"	2.65026060354654	0.137314198191518	0.180476977566707	0.764372324580235	0.444645396387371	NA
"PROKKA_00008_sense"	277.123916106392	0.336031757967089	0.195374401466033	1.71988977725204	0.0854524791071078	0.999768743672382
"PROKKA_00008_antis"	4.05392228982308	-0.0691488779316519	0.197015218079715	-0.353542863383954	0.723681500444387	NA
"PROKKA_00009_sense"	241.212692064929	0.112566455234132	0.193475321024901	0.58183526441847	0.560677648249662	0.999768743672382
"PROKKA_00009_antis"	3.80975917423853	0.115529306394357	0.196749460670731	0.587836515680479	0.556642031491999	NA
"PROKKA_00010_igtop"	6.7567364913515	0.308462044019198	0.223862220048963	1.38219809378972	0.166910885260835	NA
"PROKKA_00010_sense"	17.4593343236378	0.0401400391246267	0.247943631749751	0.161798684468388	0.871464389035345	0.999768743672382
"PROKKA_00011_igtop"	88.0710537973881	0.0446938813879256	0.226863193197846	0.197069154857487	0.843773420930246	0.999768743672382
"PROKKA_00011_sense"	425.251048217445	0.0071022338690434	0.190466295677885	0.0372910099902509	0.970252973497255	0.999768743672382
"PROKKA_00011_antis"	14.8906192993961	0.262096971738587	0.247623260619394	1.05825091310477	0.289941065336917	0.999768743672382
"PROKKA_00012_igtop"	124.566295373386	-0.257960989364292	0.215157996231515	-1.19879974272712	0.230605822639571	0.999768743672382
"PROKKA_00012_sense"	39.7481351092041	-0.113605862927799	0.240218779432886	-0.473132758989247	0.636118466476512	0.999768743672382
"PROKKA_00012_antis"	3.18231248820442	-0.0103572562475072	0.18295777310872	-0.0563565567350302	0.955057764623184	NA
"PROKKA_00013_igtop"	14.0355195546629	-0.0361267811608184	0.246733584735108	-0.146400983002093	0.883604851348669	0.999768743672382
"PROKKA_00013_sense"	53.8180851245298	0.134248816097053	0.235077985312936	0.571213571005624	0.567854880046063	0.999768743672382
"PROKKA_00013_antis"	14.7069280106452	0.153624466477674	0.247492674311709	0.620933728318436	0.534643228159739	0.999768743672382
"PROKKA_00014_igtop"	3.13688001075015	0.00873104976106941	0.184984779585003	0.047269858939231	0.962298150301061	NA
"PROKKA_00014_sense"	5.41814695601103	0.017747206887505	0.217924606530195	0.0814464082910312	0.935086943194638	NA
"PROKKA_00014_antis"	11.7546776418635	-0.0893187469571841	0.243947698501764	-0.366257606787814	0.714172859937074	0.999768743672382
"PROKKA_00015_igtop"	7.41319991425845	0.327903705708101	0.230671621445262	1.4208597455403	0.155357537584144	0.999768743672382
"PROKKA_00015_igbot"	13.9595408041324	0.202376547695731	0.244576308550383	0.829498277768111	0.406822510929289	0.999768743672382
"PROKKA_00015_sense"	10.7861383808166	0.00240180440911659	0.243425135993899	0.00986456980391137	0.992129339703352	0.999976899377875
"PROKKA_00016_igbot"	22.7433742275712	0.064440403149134	0.247928497484328	0.260190371277407	0.794716931160156	0.999768743672382
"PROKKA_00016_sense"	134.657727645432	0.0483669182438763	0.209118903976277	0.231247749443744	0.817122336426927	0.999768743672382
"PROKKA_00016_antis"	2.76543653559382	0.0526208451722638	0.181534272206435	0.289303293686103	0.772349292040834	NA
"PROKKA_00017_sense"	38.2098951347346	-0.0781606569503379	0.239595086234827	-0.326100333923252	0.74434844439103	0.999768743672382
"PROKKA_00018_sense"	46.5810478344359	0.270423484277675	0.231919898071951	1.16533731932362	0.243882478496686	0.999768743672382
"PROKKA_00019_igbot"	6.27978603750915	0.0473639821499416	0.226917741358627	0.208941632574676	0.834493803266607	NA
"PROKKA_00019_sense"	566.898003771646	-0.0252956885469931	0.179512499289894	-0.140915712543308	0.887936529195387	0.999768743672382
"PROKKA_00019_antis"	7.41615087178424	0.154174487946292	0.232367219603296	0.663673861734108	0.506899072142938	0.999768743672382
"PROKKA_00020_igtop"	94.1887740564136	0.112894130017252	0.240408487319533	0.469492868201946	0.638717381375909	0.999768743672382
"PROKKA_00020_igbot"	277.694087674043	0.0480120096157009	0.201741627397873	0.238002570137562	0.811879100794332	0.999768743672382
"PROKKA_00020_sense"	231.472529917275	-0.078639478007084	0.219242060570619	-0.358609186228868	0.719887473690665	0.999768743672382
"PROKKA_00020_antis"	3.81092477091284	0.00170462645596887	0.196298141116357	0.00869960578805005	0.993058806411976	NA
"PROKKA_00022_igtop"	70.0054174889656	-0.119198272811386	0.220403331682592	-0.540812513729888	0.588636816680473	0.999768743672382
"PROKKA_00022_sense"	11.3225467870161	-0.281148438975412	0.243739716324437	-1.15173698210175	0.249429170463725	0.999768743672382
"PROKKA_00022_antis"	3.93353296232892	-0.0220817048374569	0.201417754310294	-0.109657095196535	0.912681328213987	NA
"PROKKA_00023_sense"	17.3429071726368	0.179075420728782	0.247358800253566	0.723425126917767	0.469418738580033	0.999768743672382
"PROKKA_00023_antis"	4.11170413276896	0.0119451065734485	0.204537019295426	0.0584353891634207	0.953401826446027	NA
"PROKKA_00024_igtop"	6.90621053436883	0.340165503251767	0.226523117687731	1.50379009500955	0.132635422356604	NA
"PROKKA_00024_sense"	105.245147501428	0.307718235660787	0.231344315631568	1.32959065348925	0.183653179272832	0.999768743672382
"PROKKA_00024_antis"	5.65985511835536	-0.018555408886251	0.218603981260318	-0.0847264622592109	0.93247885776503	NA
"PROKKA_00025_igtop"	2.76696569375729	-0.107468542790037	0.176733000691208	-0.611851324825707	0.540636128561109	NA
"PROKKA_00025_sense"	17.4579206809599	0.0261091161128715	0.247413793024675	0.105467852818475	0.916004577425699	0.999768743672382
"PROKKA_00026_igtop"	14.5162616511416	-0.0651288384119599	0.245680147284816	-0.264983793480051	0.791021946615112	0.999768743672382
