locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00042_sense	819.582635348028	-0.972921392932915	0.223453465210483	-4.35402240021862	1.33662039985927e-05	0.000786475191801249	n/a	putative hemagglutinin	PROKKA_00042
PROKKA_00089_sense	546.362840047969	-0.819240817876269	0.241579969051472	-3.39117858609262	0.000695927376874605	0.0198278256148133	tssC1	TssC1	PROKKA_00089
PROKKA_00090_sense	99.6809178618205	-0.907406003896511	0.282043119934192	-3.21725984348859	0.00129421326763252	0.0308182162263227	hcp1_1	Hcp1	PROKKA_00090
PROKKA_00094_sense	30.5487461370092	-1.26446700061877	0.415179575825714	-3.04559056910251	0.0023222382579115	0.0455472817735299	tssG1_1	TssG1	PROKKA_00094
PROKKA_00096_sense	61.4316363279331	-1.60526810918309	0.321026931273981	-5.00041570597413	5.72068351146932e-07	5.10460990254186e-05	vgrG1_1	VgrG1	PROKKA_00096
PROKKA_00104_sense	154.149852341501	-1.29774547012905	0.292488310870581	-4.43691396167716	9.12577474737261e-06	0.000557481682406635	n/a	hypothetical protein	PROKKA_00104
PROKKA_00298_igtop	2370.57484842892	0.774724992151957	0.242323940257748	3.19706336620278	0.00138834424192882	0.0322095864127486	oprE	Anaerobically-induced outer membrane porin OprE precursor	PROKKA_00298
PROKKA_00382_igbot	34.2397103738623	-1.53776498501782	0.500014002149043	-3.07544384438947	0.00210189505217911	0.0419346138174308	n/a	putative hydrolase	PROKKA_00382
PROKKA_00499_igbot	384.584708673663	0.835608243538189	0.268445897394058	3.11276220515891	0.0018534529013836	0.0390910066473632	n/a	putative acetyltransferase	PROKKA_00499
PROKKA_00679_igbot	20.2911031939021	-1.89558144235698	0.577636375529257	-3.28161716031156	0.00103213635775575	0.0261904600780521	n/a	tRNA-Tyr	PROKKA_00679
PROKKA_00693_antis	57.369748207885	-1.63997073374433	0.428001826894455	-3.83169096647044	0.000127265534692968	0.00504095678881417	rpoC	DNA-directed RNA polymerase beta* chain	PROKKA_00693
PROKKA_00698_antis	38.9767445555385	-1.49813966071789	0.48441556252879	-3.09267450636219	0.0019836157038649	0.0406741401903612	tufB_2	elongation factor Tu	PROKKA_00698
PROKKA_00699_igbot	20.3798239677835	-1.76924340104521	0.555543243751794	-3.18470869899674	0.00144899786596504	0.0330501760439217	rpsJ	30S ribosomal protein S10	PROKKA_00699
PROKKA_00701_antis	157.48329106792	-1.5214931759559	0.431711225534405	-3.52433081644444	0.000424553835727819	0.0134663169769918	rplD	50S ribosomal protein L4	PROKKA_00701
PROKKA_00705_antis	99.8127753548532	-1.3381428473124	0.433201250552243	-3.08896349123311	0.00200856119903307	0.0408759822961117	rplV	50S ribosomal protein L22	PROKKA_00705
PROKKA_00710_igtop	907.599383279736	0.809107777529807	0.24469425912653	3.30660711214896	0.000944332391431319	0.0243850765436663	rplN	50S ribosomal protein L14	PROKKA_00710
PROKKA_00727_igtop	275.628010272405	0.885651727451199	0.26799534976665	3.30472796719181	0.000950686256556929	0.0244290265925388	katA	catalase	PROKKA_00727
