locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00040_sense	128.349941354776	1.14072386915917	0.305284701757363	3.73659034531578	0.000186532447335592	0.00951674197656396	n/a	hypothetical protein	PROKKA_00040
PROKKA_00051_sense	72.1743652009427	1.38892798414034	0.367504824097958	3.77934626449999	0.000157240638674342	0.00849020564283585	n/a	putative lipoprotein	PROKKA_00051
PROKKA_00087_igtop	856.901556466015	-2.29905412504706	0.321951181890795	-7.14100228346699	9.26528124654014e-13	4.33778667301253e-10	tssA1_1	TssA1	PROKKA_00087
PROKKA_00196_igtop	30.3823554223489	-1.46486489637912	0.432528908343552	-3.3867444883374	0.000707272256674432	0.0239539569824332	fpvA_1	ferripyoverdine receptor	PROKKA_00196
PROKKA_00328_igtop	11.0956231477451	2.65665205118743	0.782132002946644	3.39667989697216	0.000682087061350336	0.023622540456627	glcD_1	glycolate oxidase subunit GlcD	PROKKA_00328
PROKKA_00440_igtop	192.828942192351	0.9906921235266	0.317907765758381	3.11628789930081	0.0018314337494165	0.0452682646323166	mexA	Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor	PROKKA_00440
PROKKA_00440_sense	224.464629677057	1.17493041178755	0.305321891126398	3.8481695742581	0.000119003670616187	0.00686699751770077	mexA	Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor	PROKKA_00440
PROKKA_00441_sense	453.550677497182	1.24734994837641	0.30168323688512	4.1346345963909	3.55519843867723e-05	0.00282958243734321	mexB	Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexB	PROKKA_00441
PROKKA_00469_igtop	45920.1220380444	-1.04035277046352	0.315368103661024	-3.2988522250232	0.000970810025067789	0.0296041263966074	n/a	cspA	PROKKA_00469
PROKKA_00498_sense	273.701862270585	0.879101887468526	0.271268059436642	3.24071285537342	0.0011923121965438	0.0345076828083349	glcB	malate synthase G	PROKKA_00498
PROKKA_00637_sense	67.2513402202825	1.34935302971294	0.358350252942545	3.76545856639673	0.000166243691093022	0.00876247375767788	n/a	putative bacteriophage protein	PROKKA_00637
PROKKA_00639_sense	474.340706291297	0.929402072843827	0.262215187624301	3.54442502459264	0.000393470394746597	0.0158163175342837	n/a	putative bacteriophage protein	PROKKA_00639
PROKKA_00641_sense	195.841381611198	0.873711433479957	0.281658246271965	3.10202681811884	0.00192200545456168	0.0463520972431661	n/a	putative bacteriophage protein	PROKKA_00641
PROKKA_00670_igbot	138.364454742922	-1.14974647045787	0.326621663220271	-3.52011700363698	0.000431356467901086	0.016830713622775	tyrZ	tyrosyl-tRNA synthetase 2	PROKKA_00670
PROKKA_00680_antis	42.8433471408986	-1.65143307494243	0.473930088610315	-3.48454996766475	0.000492965407533143	0.0185948420784658	n/a	tRNA-Gly	PROKKA_00680
PROKKA_00681_igbot	17.2244322049807	-2.02176499568067	0.616033525621017	-3.28190741509166	0.00103107453616559	0.031084553914174	n/a	tRNA-Thr	PROKKA_00681
PROKKA_00683_sense	1340.705317915	1.04582877638766	0.284972752638343	3.66992551640511	0.000242621153296316	0.0116326611993095	n/a	tRNA-Trp	PROKKA_00683
PROKKA_00685_antis	75.6057484945404	-1.9486775080875	0.522958731616632	-3.72625484627346	0.000194345913148924	0.00978986786552078	nusG	transcription antitermination protein NusG	PROKKA_00685
PROKKA_00685_igbot	46.7002392493197	-2.85616571251412	0.565970104473012	-5.04649572467006	4.49986957455458e-07	6.66590875269543e-05	nusG	transcription antitermination protein NusG	PROKKA_00685
PROKKA_00692_igtop	270.728958121833	0.892530013723742	0.275348751356613	3.24145291862173	0.00118922076156578	0.0345076828083349	rpoB	DNA-directed RNA polymerase beta chain	PROKKA_00692
