locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00050_igtop	201.64685556731	-1.546408726615	0.361011700912682	-4.28354184284189	1.83941486889491e-05	0.000809257384217977	n/a	putative lipoprotein	PROKKA_00050
PROKKA_00050_sense	364.157614910509	-1.05568922351481	0.316497821820571	-3.33553393019338	0.000851357638052068	0.0165227158700643	n/a	putative lipoprotein	PROKKA_00050
PROKKA_00087_igtop	1532.67766482093	1.53120742063757	0.30558577811888	5.01072867351141	5.42243218333708e-07	4.25862587092994e-05	tssA1_1	TssA1	PROKKA_00087
PROKKA_00144_sense	1552.26509006298	-1.35552118516011	0.327900798509129	-4.13393682273197	3.56601539329267e-05	0.00139456149310536	ahpC	alkyl hydroperoxide reductase subunit C	PROKKA_00144
PROKKA_00146_sense	86.8643676034027	2.17538448408395	0.540944429587108	4.02145648443848	5.78393940810906e-05	0.00210593012242377	ppk2	polyphosphate kinase	PROKKA_00146
PROKKA_00169_igtop	371.061536525418	-1.28735500699916	0.362954472127078	-3.5468773795641	0.000389825985141815	0.00921521476816585	n/a	putative outer membrane protein	PROKKA_00169
PROKKA_00169_sense	782.098138848244	-1.16298087618379	0.321358426194478	-3.61895248852129	0.000295797933940848	0.00745614792106069	n/a	putative outer membrane protein	PROKKA_00169
PROKKA_00282_sense	17.9759537001765	1.81284275510616	0.598648060712245	3.02822789227667	0.00245992501976567	0.036789541881032	vfr_1	transcriptional regulator Vfr	PROKKA_00282
PROKKA_00284_sense	189.656462695799	-1.00137601443317	0.327887000860513	-3.05402779556718	0.0022579115981103	0.0343310942669475	n/a	putative putative Zn-dependent protease with chaperone function	PROKKA_00284
PROKKA_00290_sense	53.2480734982027	-1.68744927267709	0.396656509794857	-4.25418272739255	2.0981391772608e-05	0.000898135882950874	sbp	sulfate-binding protein precursor	PROKKA_00290
PROKKA_00291_sense	41.5150134867399	-1.8054804129438	0.429605395160562	-4.20264836820546	2.63810224364715e-05	0.00108059851816288	n/a	hypothetical protein	PROKKA_00291
PROKKA_00325_sense	167.207775891411	-1.93937802561578	0.323959084636622	-5.98649063288699	2.14416931183916e-09	3.08727893491023e-07	n/a	ATPase	PROKKA_00325
PROKKA_00423_igtop	1377.32160230441	1.69731516883999	0.334026688527174	5.08137591137992	3.74710756477035e-07	3.12357571824672e-05	pilG_1	twitching motility protein PilG	PROKKA_00423
PROKKA_00439_sense	357.900766079675	-1.26654697742044	0.32339007694891	-3.91646827685605	8.98556333741993e-05	0.0030280073899114	mexR_1	multidrug resistance operon repressor MexR	PROKKA_00439
PROKKA_00469_antis	96.5355450818724	-1.81425106961533	0.488686787435153	-3.71250280601474	0.000205219784873262	0.00566919655712386	n/a	cspA	PROKKA_00469
PROKKA_00469_igtop	41465.0844024835	-1.13813850906539	0.34104487468341	-3.33721041878116	0.000846238546719478	0.0165129464260271	n/a	cspA	PROKKA_00469
PROKKA_00469_sense	7802.3351747635	-1.27499150580104	0.37936840001453	-3.36082685261136	0.000777095242521753	0.0155796120035532	n/a	cspA	PROKKA_00469
PROKKA_00470_sense	1648.24536415468	-1.54609592614971	0.408543484543241	-3.7844097009117	0.000154073834335236	0.00450115943926874	capB_1	cold acclimation protein B	PROKKA_00470
PROKKA_00499_igbot	181.791616700814	-1.10286751648628	0.325937140764778	-3.3836816322881	0.000715208833984366	0.0145538105981872	n/a	putative acetyltransferase	PROKKA_00499
PROKKA_00531_sense	15.347324059115	2.79304571639792	0.785559600558984	3.55548543281816	0.000377281849535325	0.00900831511591505	nirF_2	heme d1 biosynthesis protein NirF	PROKKA_00531
PROKKA_00534_sense	105.70301819079	2.66301677490395	0.554738540433531	4.80048992597988	1.58277937779196e-06	0.000106674839908915	nirS	nitrite reductase precursor	PROKKA_00534
