locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00011_igtop	64.7464101681361	-1.35534493790822	0.347240396044436	-3.90318912588377	9.49334626626389e-05	0.00174086556266089	n/a	2-OH-lauroyltransferase	PROKKA_00011
PROKKA_00012_igtop	118.524898113035	-1.38171656297662	0.369587416643884	-3.73853789591537	0.000185093595184529	0.00305538073639444	n/a	type IV pilus assembly PilZ	PROKKA_00012
PROKKA_00012_sense	41.6616374321906	-1.51692573561291	0.375087764772437	-4.04418879547622	5.2504598165438e-05	0.0010576091414602	n/a	type IV pilus assembly PilZ	PROKKA_00012
PROKKA_00024_sense	101.551502330385	0.876163965409685	0.300940870952845	2.91141566326819	0.00359795023163925	0.0330685978576291	hemF	coproporphyrinogen III oxidase  aerobic	PROKKA_00024
PROKKA_00040_sense	117.554135359702	0.775758980056622	0.279376709775725	2.77674893042938	0.00549055730215694	0.0454811109857112	n/a	hypothetical protein	PROKKA_00040
PROKKA_00043_antis	87.8766659279752	-1.01860823242353	0.29735739189155	-3.425535265641	0.000613589272512938	0.008120512152143	n/a	filamentous hemagglutinin	PROKKA_00043
PROKKA_00044_igbot	678.379096749544	-1.67730337798522	0.279085763655741	-6.00999261307437	1.85531780351803e-09	1.21192009379803e-07	n/a	transposase-like protein	PROKKA_00044
PROKKA_00045_igbot	99.023972470883	-0.86974096926436	0.313054860869087	-2.77823818754907	0.00546545381593091	0.0453963033919419	n/a	hypothetical protein	PROKKA_00045
PROKKA_00079_sense	53.1779229100027	1.17847683317761	0.338927131531112	3.4770802439268	0.000506906083352278	0.00701309551022175	ppkA_1	serine/threonine protein kinase PpkA	PROKKA_00079
PROKKA_00082_sense	117.388476645506	1.01483408408523	0.319700461120545	3.17432787093348	0.00150183938433706	0.0170189853404739	icmF1_1	IcmF1	PROKKA_00082
PROKKA_00086_sense	134.795914722634	1.21258755128844	0.269421851389158	4.50070231882176	6.77293032754808e-06	0.000180053627457637	fha1	Fha1	PROKKA_00086
PROKKA_00087_sense	425.223019895696	1.03444047601747	0.283679311955601	3.64651362443862	0.000265822389968864	0.00419022190149275	tssA1_1	TssA1	PROKKA_00087
PROKKA_00094_sense	53.4592545467318	1.25984188202028	0.385210490722398	3.27052848342125	0.00107346731169288	0.0128999455524723	tssG1_1	TssG1	PROKKA_00094
PROKKA_00095_sense	78.294706087875	1.12910610195331	0.327450665980463	3.44817164616999	0.000564395242314974	0.00765785532784931	clpV1_1	ClpV1	PROKKA_00095
