locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00044_igbot	714.444055708761	-1.26306491941487	0.356105739144351	-3.54688167185891	0.000389819634167405	0.00418874513732678	n/a	transposase-like protein	PROKKA_00044
PROKKA_00050_igtop	161.424694693976	-1.30427055672537	0.312615081418013	-4.1721293509233	3.01766234278022e-05	0.000475460460201256	n/a	putative lipoprotein	PROKKA_00050
PROKKA_00050_sense	425.278662122022	-1.56993100858839	0.250176468367516	-6.27529447047002	3.48973185505715e-10	1.87491804635058e-08	n/a	putative lipoprotein	PROKKA_00050
PROKKA_00051_igtop	17.1515032922961	-1.92233596814117	0.57260348029994	-3.35718526742838	0.000787403320207218	0.00750941424453411	n/a	putative lipoprotein	PROKKA_00051
PROKKA_00051_sense	45.7969830453312	-1.60142895157256	0.392144903529863	-4.08376836510538	4.43112017051873e-05	0.00066428404636026	n/a	putative lipoprotein	PROKKA_00051
PROKKA_00052_sense	30.6898894847506	-2.09149570442412	0.433920898732239	-4.81999302300194	1.43563242090924e-06	3.38371129178882e-05	n/a	putative lipoprotein	PROKKA_00052
PROKKA_00087_igtop	1492.64165625529	1.1589289487832	0.252384024930515	4.59192672397658	4.39172576914513e-06	8.81402039515207e-05	tssA1_1	TssA1	PROKKA_00087
PROKKA_00088_sense	202.789282022526	-0.761225088583229	0.260526713161185	-2.92186962076425	0.00347937156754153	0.0247458718147637	tssB1_1	TssB1	PROKKA_00088
PROKKA_00090_sense	65.3841480057049	-0.91399360624585	0.32555176626417	-2.80752157094484	0.00499243361374538	0.0329495911215668	hcp1_1	Hcp1	PROKKA_00090
PROKKA_00130_sense	131.210233787	-0.889550786316588	0.294818546583047	-3.01728231356711	0.00255052155255665	0.0194550365340521	n/a	putative transcriptional regulator	PROKKA_00130
PROKKA_00146_sense	72.4377353290965	2.97056362591695	0.491955843840361	6.03827287166223	1.55772488672163e-09	7.36301654106125e-08	ppk2	polyphosphate kinase	PROKKA_00146
PROKKA_00166_sense	82.9735121005277	-1.88504017847826	0.325386183453909	-5.7932397696452	6.90414292767356e-09	2.85575241149267e-07	opdC_1	histidine porin OpdC	PROKKA_00166
PROKKA_00169_igtop	366.282045862264	-1.46004072446105	0.310875980506915	-4.69653757771926	2.64608573260502e-06	5.70789067008315e-05	n/a	putative outer membrane protein	PROKKA_00169
PROKKA_00169_sense	749.360842694111	-1.27869683180871	0.242786862170239	-5.26674639796655	1.38862825912267e-07	4.29352476043809e-06	n/a	putative outer membrane protein	PROKKA_00169
PROKKA_00176_sense	151.862288059851	-0.760739754240161	0.278622076263951	-2.73036424263625	0.00632643835143012	0.0395688298914465	siaA	SiaA	PROKKA_00176
PROKKA_00260_sense	172.267796562547	1.44742101979515	0.365601725408557	3.95901036347043	7.52609714189167e-05	0.0010399479277534	hudA_1	HudA	PROKKA_00260
PROKKA_00270_igbot	174.418570590735	-1.24588769016828	0.358085007892645	-3.47930704359954	0.000502712246053755	0.00512104271207528	n/a	tRNA-Arg	PROKKA_00270
PROKKA_00282_sense	15.9844885147749	1.93464587607121	0.620989912109663	3.1154223898722	0.00183681677475409	0.0149608899261986	vfr_1	transcriptional regulator Vfr	PROKKA_00282
PROKKA_00290_sense	40.4140321240005	-1.34320469180623	0.382183612409116	-3.5145533408386	0.000440494197063856	0.00464101681437559	sbp	sulfate-binding protein precursor	PROKKA_00290
PROKKA_00291_sense	27.1966283920853	-1.1680075067532	0.432529010887201	-2.70041425512104	0.00692531858173566	0.042185919529587	n/a	hypothetical protein	PROKKA_00291
PROKKA_00302_sense	17.5580879945041	2.38829133034059	0.598710415859496	3.98905926316984	6.63358486787281e-05	0.00093655085371801	spuD_1	polyamine transport protein	PROKKA_00302
PROKKA_00325_sense	131.523439637052	-1.67864639310276	0.268927988968496	-6.24199213901608	4.32032670369862e-10	2.26489854466625e-08	n/a	ATPase	PROKKA_00325
PROKKA_00423_igtop	1258.37812598477	1.63835820399652	0.259709312448625	6.30843071644038	2.81878862150698e-10	1.53349192302109e-08	pilG_1	twitching motility protein PilG	PROKKA_00423
PROKKA_00428_igtop	14.6678079968795	1.88344773795749	0.674429794340006	2.79265203548817	0.00522778941347898	0.0339920452786897	chpA_3	component of chemotactic signal transduction system	PROKKA_00428
PROKKA_00440_igtop	132.551994892114	-0.88201541274201	0.308583418800951	-2.85827221750676	0.00425954802707021	0.0290760375667318	mexA	Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor	PROKKA_00440
PROKKA_00440_sense	186.275990022581	-1.07625102665617	0.255210511021469	-4.21711089542717	2.47452299583139e-05	0.000399339998394431	mexA	Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor	PROKKA_00440
PROKKA_00469_igtop	36290.8678945182	-1.06643714474759	0.297017599414118	-3.59048469468203	0.000330063612448244	0.00363237944997114	n/a	cspA	PROKKA_00469
PROKKA_00469_sense	6350.87914598746	-1.05474343520943	0.321604756936977	-3.27962635022879	0.00103944653573324	0.00943464064437835	n/a	cspA	PROKKA_00469
PROKKA_00470_sense	1218.64888963623	-1.13890639786367	0.338206344457449	-3.36748974857554	0.000758558465701575	0.00729869936409191	capB_1	cold acclimation protein B	PROKKA_00470
PROKKA_00499_igbot	218.377437311504	-1.66638560658044	0.255216449971371	-6.52930329047114	6.60763295745493e-11	4.02507218887219e-09	n/a	putative acetyltransferase	PROKKA_00499
PROKKA_00501_igtop	77.7583541285324	1.69641570254213	0.443248040551556	3.82723790596163	0.000129589251317404	0.0016412108695396	n/a	putative permease	PROKKA_00501
PROKKA_00524_sense	11.92665980758	3.09785300344687	0.894718113719447	3.46237877153144	0.000535423059352227	0.00539162917741183	nirF_1	heme d1 biosynthesis protein NirF	PROKKA_00524
PROKKA_00526_sense	7.54801640805122	3.91767509686443	1.16199240770908	3.37151522752917	0.000747559059310613	0.00721694850785357	nirJ	heme d1 biosynthesis protein NirJ	PROKKA_00526
PROKKA_00531_sense	12.8580455988108	3.92401655010144	0.933175097744507	4.20501635715079	2.61063275762196e-05	0.000415874279068692	nirF_2	heme d1 biosynthesis protein NirF	PROKKA_00531
PROKKA_00534_sense	92.0227593047876	3.12075679799199	0.458097357518258	6.8124313462507	9.59628566002617e-12	6.74860739505905e-10	nirS	nitrite reductase precursor	PROKKA_00534
PROKKA_00535_igtop	17.4689708191498	1.63213462978151	0.573684808646463	2.84500235178324	0.00444110951628304	0.0300591528293023	nirQ_1	regulatory protein NirQ	PROKKA_00535
PROKKA_00562_sense	19.8708845414121	1.95654417072941	0.59912402048677	3.26567472480869	0.00109203611178667	0.00979887174995299	gbcB_1	GbcB	PROKKA_00562
PROKKA_00563_antis	9.3333179622539	1.98211957852692	0.738396985314816	2.68435491740509	0.00726699159034054	0.0438962830003112	metK	methionine adenosyltransferase	PROKKA_00563
PROKKA_00571_sense	237.636690233053	-1.20212423674824	0.260126136523587	-4.62131277084967	3.81319377499218e-06	7.87210648059244e-05	n/a	lipoprotein	PROKKA_00571
PROKKA_00577_sense	179.114565540945	-0.983734414280733	0.268397445379549	-3.66521526644788	0.000247130625526673	0.00284644462157886	n/a	putative metal-dependent hydrolase	PROKKA_00577
PROKKA_00580_sense	299.063571581311	-1.60628489726082	0.294378969910319	-5.4565205447596	4.85555119029611e-08	1.64064522640865e-06	yhaI	Inner membrane protein YhaI	PROKKA_00580
PROKKA_00592_igbot	112.37325133228	-1.23034627512047	0.326059116693158	-3.77338406482374	0.000161048075164781	0.00196115739937061	n/a	tRNA-Met	PROKKA_00592
