locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00011_sense	429.236325885093	-1.01113803795918	0.2846324114544	-3.55243463944433	0.00038168382824645	0.00909057999956394	n/a	"2-OH-lauroyltransferase"	PROKKA_00011
PROKKA_00050_igtop	201.64685556731	-1.546408726615	0.361011700912682	-4.28354184284189	1.83941486889491e-05	0.000809257384217977	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00050_sense	364.157614910509	-1.05568922351481	0.316497821820571	-3.33553393019338	0.000851357638052068	0.0165227158700643	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00052_sense	29.5685360904205	-1.84101042005267	0.479428720760536	-3.84000861928381	0.000123029990824529	0.00387137087021689	n/a	"putative lipoprotein"	PROKKA_00052
PROKKA_00087_igtop	1532.67766482093	1.53120742063757	0.30558577811888	5.01072867351141	5.42243218333708e-07	4.25862587092994e-05	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00090_sense	83.5785596908107	-1.22697669190222	0.360085294073357	-3.40746126569739	0.000655702143731754	0.0136769589897876	hcp1_1	"Hcp1"	PROKKA_00090
PROKKA_00144_sense	1552.26509006298	-1.35552118516011	0.327900798509129	-4.13393682273197	3.56601539329267e-05	0.00139456149310536	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00145_antis	9.38435119575224	2.63260780242951	0.832266629444953	3.16317837251894	0.00156056682514928	0.0257466432975584	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00145_sense	65.221202366827	-1.48645999923545	0.385121547829476	-3.859716517066	0.000113518637701382	0.00362002555059137	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00146_sense	86.8643676034027	2.17538448408395	0.540944429587108	4.02145648443848	5.78393940810906e-05	0.00210593012242377	ppk2	"polyphosphate kinase"	PROKKA_00146
PROKKA_00166_sense	79.9210880720523	-1.62504214171684	0.389901161826469	-4.16783098081685	3.07511810751794e-05	0.00123825624473487	opdC_1	"histidine porin OpdC"	PROKKA_00166
PROKKA_00169_igtop	371.061536525418	-1.28735500699916	0.362954472127078	-3.5468773795641	0.000389825985141815	0.00921521476816585	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00169_sense	782.098138848244	-1.16298087618379	0.321358426194478	-3.61895248852129	0.000295797933940848	0.00745614792106069	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00282_sense	17.9759537001765	1.81284275510616	0.598648060712245	3.02822789227667	0.00245992501976567	0.036789541881032	vfr_1	"transcriptional regulator Vfr"	PROKKA_00282
PROKKA_00284_sense	189.656462695799	-1.00137601443317	0.327887000860513	-3.05402779556718	0.0022579115981103	0.0343310942669475	n/a	"putative putative Zn-dependent protease with chaperone function"	PROKKA_00284
PROKKA_00290_sense	53.2480734982027	-1.68744927267709	0.396656509794857	-4.25418272739255	2.0981391772608e-05	0.000898135882950874	sbp	"sulfate-binding protein precursor"	PROKKA_00290
PROKKA_00291_sense	41.5150134867399	-1.8054804129438	0.429605395160562	-4.20264836820546	2.63810224364715e-05	0.00108059851816288	n/a	"hypothetical protein"	PROKKA_00291
PROKKA_00325_sense	167.207775891411	-1.93937802561578	0.323959084636622	-5.98649063288699	2.14416931183916e-09	3.08727893491023e-07	n/a	"ATPase"	PROKKA_00325
PROKKA_00327_antis	1241.26571644861	-1.47600888733446	0.366712251456943	-4.02497838965101	5.69805478662454e-05	0.00209033338314022	n/a	"P2"	PROKKA_00327
PROKKA_00381_sense	24.9628309167831	1.58964598769773	0.507490500698273	3.13236599603437	0.00173403564492466	0.0276485582780521	n/a	"putative acetyltransferase"	PROKKA_00381
PROKKA_00404_sense	311.13449731032	-0.881623995618391	0.29843786888073	-2.95412910876511	0.00313552797485658	0.0440782874926954	metX	"homoserine O-acetyltransferase"	PROKKA_00404
PROKKA_00414_sense	26.5037742614322	-1.46555925803978	0.488555605174917	-2.9997798459708	0.00270174808636148	0.0392579695178794	n/a	"cystathionine beta-synthase"	PROKKA_00414
PROKKA_00423_igtop	1377.32160230441	1.69731516883999	0.334026688527174	5.08137591137992	3.74710756477035e-07	3.12357571824672e-05	pilG_1	"twitching motility protein PilG"	PROKKA_00423
PROKKA_00438_sense	191.280429317461	-1.24183330116473	0.32471104529182	-3.82442580617693	0.000131077210020661	0.00401815073169787	pasP	"PasP"	PROKKA_00438
PROKKA_00439_sense	357.900766079675	-1.26654697742044	0.32339007694891	-3.91646827685605	8.98556333741993e-05	0.0030280073899114	mexR_1	"multidrug resistance operon repressor MexR"	PROKKA_00439
PROKKA_00441_sense	389.030726493818	-1.09569242539277	0.295795388972156	-3.70422415711123	0.000212038699167481	0.005823710283782	mexB	"Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexB"	PROKKA_00441
PROKKA_00469_antis	96.5355450818724	-1.81425106961533	0.488686787435153	-3.71250280601474	0.000205219784873262	0.00566919655712386	n/a	"cspA"	PROKKA_00469
PROKKA_00469_igtop	41465.0844024835	-1.13813850906539	0.34104487468341	-3.33721041878116	0.000846238546719478	0.0165129464260271	n/a	"cspA"	PROKKA_00469
PROKKA_00469_sense	7802.3351747635	-1.27499150580104	0.37936840001453	-3.36082685261136	0.000777095242521753	0.0155796120035532	n/a	"cspA"	PROKKA_00469
PROKKA_00470_sense	1648.24536415468	-1.54609592614971	0.408543484543241	-3.7844097009117	0.000154073834335236	0.00450115943926874	capB_1	"cold acclimation protein B"	PROKKA_00470
PROKKA_00498_sense	220.550532221209	-1.02974617189235	0.316189355388305	-3.25673889504515	0.00112700050007474	0.0201313641958839	glcB	"malate synthase G"	PROKKA_00498
PROKKA_00499_igbot	181.791616700814	-1.10286751648628	0.325937140764778	-3.3836816322881	0.000715208833984366	0.0145538105981872	n/a	"putative acetyltransferase"	PROKKA_00499
PROKKA_00501_igtop	81.2235718786719	2.06965404107048	0.534640557611805	3.87111305269367	0.000108339528570691	0.00350187258505876	n/a	"putative permease"	PROKKA_00501
PROKKA_00531_sense	15.347324059115	2.79304571639792	0.785559600558984	3.55548543281816	0.000377281849535325	0.00900831511591505	nirF_2	"heme d1 biosynthesis protein NirF"	PROKKA_00531
PROKKA_00534_sense	105.70301819079	2.66301677490395	0.554738540433531	4.80048992597988	1.58277937779196e-06	0.000106674839908915	nirS	"nitrite reductase precursor"	PROKKA_00534
PROKKA_00562_sense	22.4115925235285	1.82624364834344	0.608444166219574	3.0014975074712	0.00268655238703004	0.0390969484440222	gbcB_1	"GbcB"	PROKKA_00562
PROKKA_00580_sense	352.627398689915	-1.73081393239316	0.367895090985386	-4.70463992264012	2.5431440000511e-06	0.000160049651870766	yhaI	"Inner membrane protein YhaI"	PROKKA_00580
PROKKA_00594_sense	3745.37961884972	-0.870986495431098	0.281778666922986	-3.09103064806943	0.00199463044861199	0.0309721783548362	rpoD	"sigma factor RpoD"	PROKKA_00594
PROKKA_00597_sense	3565.62206069628	-1.12830198491011	0.330963303649446	-3.40914528127022	0.000651667650333023	0.013651074729327	rpsU	"30S ribosomal protein S21"	PROKKA_00597
PROKKA_00598_igbot	4029.00894433803	-1.18214307934171	0.38545912963964	-3.06684415659549	0.00216331613055668	0.0330514359946626	gcp_1	"O-sialoglycoprotein endopeptidase"	PROKKA_00598
PROKKA_00621_igtop	24.9167377103	2.25622355796405	0.637269628378634	3.54045361255395	0.000399439846333754	0.00939573480126154	agtA_2	"AgtA"	PROKKA_00621
PROKKA_00621_sense	50.2950288373168	2.13583144388822	0.493311069437078	4.32958345395621	1.49391649623681e-05	0.000682533099218193	agtA_2	"AgtA"	PROKKA_00621
PROKKA_00622_igtop	11.7592848662935	2.3405015839209	0.701740627378266	3.33528014854308	0.000852135048258457	0.0165227158700643	agtB_3	"AgtB"	PROKKA_00622
PROKKA_00622_sense	42.4167913791044	2.08187681821198	0.532608521209791	3.9088312246359	9.27437261838645e-05	0.00309243378921145	agtB_3	"AgtB"	PROKKA_00622
PROKKA_00631_sense	52.3673993708777	-1.93081875161145	0.405210413704781	-4.76497811089862	1.88874152367128e-06	0.000122100072785362	ptrB_1	"repressor PtrB"	PROKKA_00631
PROKKA_00632_igtop	37.1370877060349	-1.79758990449044	0.46259594885559	-3.88587472271963	0.000101962080926726	0.00332971015479957	n/a	"hypothetical protein"	PROKKA_00632
PROKKA_00632_sense	65.9946875441887	-1.94203182913006	0.39929716785799	-4.8636253533878	1.15254975199862e-06	8.05219879498515e-05	n/a	"hypothetical protein"	PROKKA_00632
PROKKA_00633_igtop	14.3835322871229	-2.49221244732365	0.663793309744161	-3.75450070185883	0.000173687358435808	0.00496492284771353	n/a	"putative holin"	PROKKA_00633
PROKKA_00633_sense	22.5703340431024	-1.78078995251511	0.513380297011479	-3.46875398779725	0.000522878018701299	0.011370503001644	n/a	"putative holin"	PROKKA_00633
PROKKA_00634_sense	73.0826935860844	-1.82645589367564	0.37629301289529	-4.85381293588857	1.21109984690757e-06	8.33991438055264e-05	n/a	"phage protein"	PROKKA_00634
PROKKA_00635_sense	66.6733066743732	-3.171298531872	0.460525879264501	-6.88625476799879	5.72803699845847e-12	1.6495010786773e-09	n/a	"putative baseplate assembly protein V"	PROKKA_00635
PROKKA_00636_igtop	13.3306341887299	-3.48988566314545	0.815420353550622	-4.27986086924282	1.87010183258407e-05	0.000818966714979099	n/a	"putative bacteriophage protein"	PROKKA_00636
PROKKA_00636_sense	64.7037541482723	-3.06861183874422	0.460607541273094	-6.66209639178453	2.69948871009761e-11	6.75085295054148e-09	n/a	"putative bacteriophage protein"	PROKKA_00636
PROKKA_00637_sense	68.4779639597364	-3.09542669426768	0.467942726862083	-6.61496913313496	3.7162928053341e-11	8.82898263227248e-09	n/a	"putative bacteriophage protein"	PROKKA_00637
PROKKA_00638_sense	38.6573941319344	-3.30788348228053	0.529597658360034	-6.2460311711419	4.21013190300226e-10	7.84487911259421e-08	n/a	"putative bacteriophage protein"	PROKKA_00638
PROKKA_00639_sense	563.586211308637	-2.45152615836659	0.312635793436721	-7.84147627953161	4.45280050255177e-15	2.64468519848434e-12	n/a	"putative bacteriophage protein"	PROKKA_00639
PROKKA_00640_sense	109.565005061747	-3.28102426282311	0.37920916974895	-8.65228091661197	5.048020027881e-18	5.33014825832813e-15	n/a	"prophage tail fimber assembly protein"	PROKKA_00640
