locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00001_sense	682.226872346713	-0.626665498876888	0.227808271347614	-2.75084611796495	0.00594415590798263	0.0376680942154211	dnaA_1	"chromosomal replication initiator protein DnaA"	PROKKA_00001
PROKKA_00003_sense	1384.04478354626	-0.737710502320673	0.238734718313743	-3.090084707961	0.00200099417962327	0.0160554957883489	recF	"RecF protein"	PROKKA_00003
PROKKA_00008_sense	289.101492936374	-0.939252337588392	0.238618773681764	-3.93620469628695	8.27803717876374e-05	0.00113569399406349	glyS	"glycyl-tRNA synthetase beta chain"	PROKKA_00008
PROKKA_00011_sense	339.595748735673	-0.707442432333969	0.233512320734154	-3.02957218749655	0.00244900370140915	0.0188133943314291	n/a	"2-OH-lauroyltransferase"	PROKKA_00011
PROKKA_00017_sense	40.9836537433471	-1.05417099716282	0.367940256975875	-2.86506022968815	0.00416929933698505	0.0285998725336405	n/a	"putative tRNA and rRNA cytosine-C5-methylases"	PROKKA_00017
PROKKA_00026_igtop	21.1807516233495	1.80751573236447	0.573936929578993	3.14932815647595	0.00163646320997219	0.0136503440368943	plcB	"phospholipase C  PlcB"	PROKKA_00026
PROKKA_00044_igbot	714.444055708761	-1.26306491941487	0.356105739144351	-3.54688167185891	0.000389819634167405	0.00418874513732678	n/a	"transposase-like protein"	PROKKA_00044
PROKKA_00050_igtop	161.424694693976	-1.30427055672537	0.312615081418013	-4.1721293509233	3.01766234278022e-05	0.000475460460201256	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00050_sense	425.278662122022	-1.56993100858839	0.250176468367516	-6.27529447047002	3.48973185505715e-10	1.87491804635058e-08	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00051_igtop	17.1515032922961	-1.92233596814117	0.57260348029994	-3.35718526742838	0.000787403320207218	0.00750941424453411	n/a	"putative lipoprotein"	PROKKA_00051
PROKKA_00051_sense	45.7969830453312	-1.60142895157256	0.392144903529863	-4.08376836510538	4.43112017051873e-05	0.00066428404636026	n/a	"putative lipoprotein"	PROKKA_00051
PROKKA_00052_sense	30.6898894847506	-2.09149570442412	0.433920898732239	-4.81999302300194	1.43563242090924e-06	3.38371129178882e-05	n/a	"putative lipoprotein"	PROKKA_00052
PROKKA_00076_igbot	241.732103236042	-0.698366287386611	0.255658746529906	-2.73163463744402	0.0063020985454983	0.0394451175242839	tagR1	"TagR1"	PROKKA_00076
PROKKA_00087_igtop	1492.64165625529	1.1589289487832	0.252384024930515	4.59192672397658	4.39172576914513e-06	8.81402039515207e-05	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00088_sense	202.789282022526	-0.761225088583229	0.260526713161185	-2.92186962076425	0.00347937156754153	0.0247458718147637	tssB1_1	"TssB1"	PROKKA_00088
PROKKA_00090_sense	65.3841480057049	-0.91399360624585	0.32555176626417	-2.80752157094484	0.00499243361374538	0.0329495911215668	hcp1_1	"Hcp1"	PROKKA_00090
PROKKA_00100_igtop	30.2950953909222	1.35422729136509	0.45914551193275	2.94945122225967	0.00318338819943271	0.0231982375106091	vgrG4_1	"VgrG4"	PROKKA_00100
PROKKA_00104_antis	17.8355583806012	1.47449812674751	0.554525927501277	2.65902467967851	0.00783672221863113	0.0462398684796448	n/a	"hypothetical protein"	PROKKA_00104
PROKKA_00129_sense	25.3980869042445	-1.17202090290131	0.446142958565227	-2.62700751048604	0.00861394327732237	0.0499066372061879	n/a	"putative plasmid stabilisation system protein"	PROKKA_00129
PROKKA_00130_sense	131.210233787	-0.889550786316588	0.294818546583047	-3.01728231356711	0.00255052155255665	0.0194550365340521	n/a	"putative transcriptional regulator"	PROKKA_00130
PROKKA_00144_antis	22.3376756232445	1.39061939646556	0.462305296225093	3.00801095687313	0.00262963656905946	0.0199005742102925	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00144_igbot	32.5693823883864	1.21112139633972	0.421818823194648	2.8711885998052	0.00408931464762653	0.0281290341410128	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00144_igtop	3242.49856492166	-0.881756350532184	0.243154325442587	-3.62632393615544	0.000287484675227749	0.00323373529352409	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00144_sense	1265.53125358603	-1.14073546740048	0.21376653172951	-5.336361394701	9.48303009380532e-08	3.03808186338578e-06	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00145_antis	8.54568618594551	2.53889929632656	0.834302789210231	3.04313892888928	0.0023412421709981	0.0180336106670824	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00145_igtop	18.6930342886346	-1.58830266463481	0.527395555397932	-3.01159660596002	0.00259877695452164	0.0197361024202039	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00145_sense	60.3799461365035	-1.5284772910297	0.330325146994993	-4.6271902243424	3.7066004197148e-06	7.6887514701518e-05	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00146_sense	72.4377353290965	2.97056362591695	0.491955843840361	6.03827287166223	1.55772488672163e-09	7.36301654106125e-08	ppk2	"polyphosphate kinase"	PROKKA_00146
PROKKA_00166_sense	82.9735121005277	-1.88504017847826	0.325386183453909	-5.7932397696452	6.90414292767356e-09	2.85575241149267e-07	opdC_1	"histidine porin OpdC"	PROKKA_00166
PROKKA_00169_igtop	366.282045862264	-1.46004072446105	0.310875980506915	-4.69653757771926	2.64608573260502e-06	5.70789067008315e-05	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00169_sense	749.360842694111	-1.27869683180871	0.242786862170239	-5.26674639796655	1.38862825912267e-07	4.29352476043809e-06	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00176_sense	151.862288059851	-0.760739754240161	0.278622076263951	-2.73036424263625	0.00632643835143012	0.0395688298914465	siaA	"SiaA"	PROKKA_00176
PROKKA_00205_sense	189.819360700956	3.04232164287984	0.726059683435307	4.1901812100147	2.7873176556335e-05	0.000440773267298534	n/a	"hypothetical protein"	PROKKA_00205
PROKKA_00260_sense	172.267796562547	1.44742101979515	0.365601725408557	3.95901036347043	7.52609714189167e-05	0.0010399479277534	hudA_1	"HudA"	PROKKA_00260
PROKKA_00270_igbot	174.418570590735	-1.24588769016828	0.358085007892645	-3.47930704359954	0.000502712246053755	0.00512104271207528	n/a	"tRNA-Arg"	PROKKA_00270
PROKKA_00282_sense	15.9844885147749	1.93464587607121	0.620989912109663	3.1154223898722	0.00183681677475409	0.0149608899261986	vfr_1	"transcriptional regulator Vfr"	PROKKA_00282
PROKKA_00284_sense	217.922008070679	-1.49230172557709	0.285918869843088	-5.21931877527378	1.79582438130697e-07	5.43142688751934e-06	n/a	"putative putative Zn-dependent protease with chaperone function"	PROKKA_00284
PROKKA_00290_sense	40.4140321240005	-1.34320469180623	0.382183612409116	-3.5145533408386	0.000440494197063856	0.00464101681437559	sbp	"sulfate-binding protein precursor"	PROKKA_00290
PROKKA_00291_sense	27.1966283920853	-1.1680075067532	0.432529010887201	-2.70041425512104	0.00692531858173566	0.042185919529587	n/a	"hypothetical protein"	PROKKA_00291
PROKKA_00298_igtop	1782.82174159972	-0.683631118177123	0.243276679980601	-2.81009720385709	0.00495265394133508	0.0327276215374702	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00298_sense	876.616825657836	-0.918277204391042	0.220524912882968	-4.16405199932386	3.12648860977744e-05	0.000489929827437951	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00302_sense	17.5580879945041	2.38829133034059	0.598710415859496	3.98905926316984	6.63358486787281e-05	0.00093655085371801	spuD_1	"polyamine transport protein"	PROKKA_00302
PROKKA_00311_antis	46.0154001309466	1.23088580693133	0.370593307662409	3.321392430682	0.000895695014609787	0.00832197838493519	spuG	"polyamine transport protein PotH"	PROKKA_00311
