locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00006_sense	119.674646625735	-0.763637940696066	0.281909180127962	-2.70880834866549	0.00675253330859478	0.0416169753677353	n/a	"D-D-heptose 17-bisphosphate phosphatase"	PROKKA_00006
PROKKA_00011_igtop	74.6407901640638	-1.16424195719681	0.427767813268436	-2.72166797286878	0.00649533659973434	0.0404103745759805	n/a	"2-OH-lauroyltransferase"	PROKKA_00011
PROKKA_00011_sense	541.589216366977	-0.858646236467214	0.246200594052719	-3.48758799616605	0.000487398506521985	0.00505813292295899	n/a	"2-OH-lauroyltransferase"	PROKKA_00011
PROKKA_00012_sense	57.7978702154827	-1.69167352554177	0.347869227455144	-4.86295823840843	1.15644253067093e-06	2.83180789053016e-05	n/a	"type IV pilus assembly PilZ"	PROKKA_00012
PROKKA_00013_sense	59.7650806995983	-1.07558608633151	0.363372174630452	-2.96001224481589	0.00307626815142874	0.0224649556819755	yhhQ	"Inner membrane protein YhhQ"	PROKKA_00013
PROKKA_00014_antis	9.49513217591365	-2.59061674785057	0.751724457502894	-3.44623182336807	0.000568462473064215	0.00576934268297712	n/a	"hypothetical protein"	PROKKA_00014
PROKKA_00022_igtop	87.2965985984561	-1.08536416890243	0.303844398457403	-3.5721052433836	0.000354123037215319	0.0038778325740353	n/a	"putative translation factor"	PROKKA_00022
PROKKA_00037_sense	216.771487964759	0.949291793584875	0.307639655890059	3.08572635357557	0.00203055603763589	0.0162741430620832	trpB	"tryptophan synthase beta chain"	PROKKA_00037
PROKKA_00043_antis	138.354137179574	-1.48798948890397	0.316906337719561	-4.69536046395114	2.66136989722993e-06	5.84536376855329e-05	n/a	"filamentous hemagglutinin"	PROKKA_00043
PROKKA_00044_igbot	1013.71370410447	-2.00065937404204	0.316957611974679	-6.312072335407	2.75323475325597e-10	1.47381296628944e-08	n/a	"transposase-like protein"	PROKKA_00044
PROKKA_00050_igtop	199.815348397047	-1.76624721003592	0.286875089176748	-6.15685110584038	7.42055530930759e-10	3.50012996126316e-08	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00050_sense	457.54788931095	-1.83350616715338	0.293082697351504	-6.25593453220608	3.95142492551359e-10	2.03932508823928e-08	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00051_igtop	21.3668663555181	-1.86741312744844	0.515226470544174	-3.62445106028056	0.000289575844971738	0.00329080722280025	n/a	"putative lipoprotein"	PROKKA_00051
PROKKA_00051_sense	86.6571217923254	-2.41025063519232	0.355950656856692	-6.77130548508216	1.27625467788813e-11	8.20581848481255e-10	n/a	"putative lipoprotein"	PROKKA_00051
PROKKA_00052_sense	34.8322220462076	-1.47900252974194	0.400036065962841	-3.69717296909756	0.000218013802630296	0.0025951929139219	n/a	"putative lipoprotein"	PROKKA_00052
PROKKA_00074_antis	8.2267794191133	2.17868924768241	0.774493609425872	2.81304999959581	0.00490740198941902	0.03240755921851	n/a	"putative DNA repair photolyase"	PROKKA_00074
PROKKA_00079_sense	69.6453981423442	0.980012641451924	0.313160416627573	3.12942693079057	0.00175147627155977	0.0143573649639469	ppkA_1	"serine/threonine protein kinase PpkA"	PROKKA_00079
PROKKA_00082_sense	138.173689179783	1.27129748265747	0.32263264561134	3.94038700035626	8.13502641470513e-05	0.00113348691291575	icmF1_1	"IcmF1"	PROKKA_00082
PROKKA_00085_sense	18.0852426742833	1.50808150616788	0.565805636426166	2.66537024214441	0.00769036033305623	0.0462667836242259	tssJ1	"TssJ1"	PROKKA_00085
PROKKA_00086_sense	161.520739556636	1.43193686687832	0.279294262140602	5.12698275970113	2.94422465879036e-07	8.28486102641034e-06	fha1	"Fha1"	PROKKA_00086
PROKKA_00087_igtop	1967.26437848664	3.12861694482842	0.259101113567347	12.0748880688049	1.43359185380617e-33	9.1662270252529e-31	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00087_sense	442.716253178742	2.06894600342003	0.322568791024123	6.41396830998851	1.41779692179075e-10	7.9210799868397e-09	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00088_sense	222.296628443385	0.93720328033426	0.335787922181405	2.79105714775515	0.00525361955182242	0.0341797102441629	tssB1_1	"TssB1"	PROKKA_00088
PROKKA_00089_sense	641.580071848355	1.31364173579093	0.300939586954589	4.36513437492409	1.27044636138794e-05	0.000233198838488258	tssC1	"TssC1"	PROKKA_00089
PROKKA_00090_sense	100.960742686065	1.00573641988599	0.326526969159515	3.0801021504434	0.00206929609989045	0.01650417797203	hcp1_1	"Hcp1"	PROKKA_00090
PROKKA_00092_sense	18.168396281695	1.5936877346867	0.523868331354834	3.04215322687112	0.00234892290795238	0.0183404028138562	tssE1	"TssE1"	PROKKA_00092
PROKKA_00093_sense	24.7509887745879	1.67020972094325	0.511735821370865	3.26381240318297	0.00109923922949994	0.00992246611161945	tssF1_1	"TssF1"	PROKKA_00093
PROKKA_00094_sense	55.4748275844355	2.53669567055821	0.418180377415748	6.06603228548015	1.31108785924752e-09	5.75927869163346e-08	tssG1_1	"TssG1"	PROKKA_00094
PROKKA_00095_sense	92.6405990627148	1.38258768236531	0.323676733849594	4.27150776616453	1.94155764547208e-05	0.000334985896494861	clpV1_1	"ClpV1"	PROKKA_00095
PROKKA_00096_sense	58.108716007143	1.43586332674462	0.342059245243023	4.1977036046036	2.6963520673738e-05	0.000440799942377913	vgrG1_1	"VgrG1"	PROKKA_00096
PROKKA_00104_sense	144.737807943837	1.08909967523018	0.309305640505807	3.52111158868354	0.000429741730703652	0.00455004377062404	n/a	"hypothetical protein"	PROKKA_00104
PROKKA_00129_sense	43.4251921390674	-1.13157837870311	0.388088962286266	-2.91577058011875	0.00354811297038691	0.0253477542993066	n/a	"putative plasmid stabilisation system protein"	PROKKA_00129
PROKKA_00130_sense	137.597577049381	-0.937861155195673	0.353420361078858	-2.65367041200665	0.00796215549526621	0.0475046384629439	n/a	"putative transcriptional regulator"	PROKKA_00130
PROKKA_00144_sense	1882.92322152664	-0.669871491051613	0.238147879531224	-2.81283836064467	0.00491063289654632	0.03240755921851	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00146_sense	82.8864021730691	3.29464634883061	0.387722979437231	8.49742347903315	1.93845204959539e-17	2.34838364618877e-15	ppk2	"polyphosphate kinase"	PROKKA_00146
PROKKA_00166_sense	88.6456549998381	-0.947732304809436	0.319918821219467	-2.96241496888763	0.00305236104138741	0.0223264905245317	opdC_1	"histidine porin OpdC"	PROKKA_00166
PROKKA_00169_igtop	481.481932121163	-1.25785449787597	0.252690211817893	-4.97785208547165	6.42937580417735e-07	1.67411054593387e-05	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00169_sense	905.797402713319	-1.01490175637077	0.295613970816893	-3.43319956619851	0.000596502868107434	0.00599576551008599	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00176_sense	198.189930839648	-0.703046731202697	0.266740402983863	-2.63569644245169	0.00839648087397905	0.0492784795403493	siaA	"SiaA"	PROKKA_00176
PROKKA_00205_sense	72.8010348801516	3.37808858719415	0.452148423656906	7.47119399393831	7.94703928471612e-14	6.72518199469101e-12	n/a	"hypothetical protein"	PROKKA_00205
PROKKA_00206_igtop	38.3334954326103	1.94271433906805	0.412399500646941	4.71075822356832	2.46796880201484e-06	5.49397542405974e-05	n/a	"putative esterase"	PROKKA_00206
PROKKA_00230_antis	363.196164591184	-0.882352758951703	0.268621589376825	-3.28474252943954	0.00102075603993022	0.00931632138267799	n/a	"class II aldolase/adducin domain-containing protein"	PROKKA_00230
PROKKA_00231_igtop	50.448863232997	-1.1286107350527	0.404910024117596	-2.78731240974395	0.00531472149568687	0.034479779985265	pauR_1	"PauR"	PROKKA_00231
PROKKA_00242_igtop	18.4194957832021	1.43939227146129	0.514350407377009	2.79846628060749	0.00513459302374193	0.0336143521673753	pcaR_2	"transcriptional regulator PcaR"	PROKKA_00242
PROKKA_00253_sense	6.93024728847713	2.58515002782506	0.888554212299999	2.90938919881261	0.00362135726800142	0.0257431752918025	pobA	"p-hydroxybenzoate hydroxylase"	PROKKA_00253
PROKKA_00260_sense	171.994877793999	1.5135104004076	0.290502347934439	5.20997648097897	1.88864571192038e-07	5.58776953688731e-06	hudA_1	"HudA"	PROKKA_00260
PROKKA_00270_igbot	300.602115529773	-1.5377364552058	0.270974726981957	-5.67483348846843	1.38823622512321e-08	5.08828366717929e-07	n/a	"tRNA-Arg"	PROKKA_00270
PROKKA_00271_sense	82.9369379111154	-1.09640053745258	0.308812232119754	-3.55037923830493	0.000384676574299384	0.00414924338670254	gabD_1	"succinate-semialdehyde dehydrogenase"	PROKKA_00271
PROKKA_00274_igtop	23.5653704648724	-2.02791801291019	0.485944432825723	-4.17314794845582	3.00419719253525e-05	0.000484247976034848	chpA_2	"component of chemotactic signal transduction system"	PROKKA_00274
PROKKA_00282_sense	16.0906297681695	2.10079006048762	0.559303726759796	3.75608092700917	0.000172594902759601	0.00216382868830092	vfr_1	"transcriptional regulator Vfr"	PROKKA_00282
PROKKA_00290_sense	57.4148403670581	-1.21835797141286	0.369638730777256	-3.29607768333952	0.000980449003253964	0.00903441759683737	sbp	"sulfate-binding protein precursor"	PROKKA_00290
PROKKA_00298_igtop	1965.55112318596	-0.934574910971533	0.344952481761172	-2.70928594628458	0.00674281988251032	0.0415879496397702	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00298_sense	1330.04009701195	-1.36440917820983	0.366559075197356	-3.72220815287477	0.000197488111539703	0.00239756400391397	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00302_sense	23.9648246526071	2.28502230585596	0.612201512288581	3.73246759439371	0.000189613096745263	0.00233396484539169	spuD_1	"polyamine transport protein"	PROKKA_00302
PROKKA_00305_sense	212.666098583014	-0.799884869500699	0.280910311154532	-2.84747422126728	0.00440676630783745	0.0297088391949822	spuA	"putative glutamine amidotransferase"	PROKKA_00305
PROKKA_00314_sense	6.96276244633472	2.86539275511637	0.904621763785167	3.16750366819259	0.00153753770355455	0.0128882166279748	oruR_1	"transcriptional regulator OruR"	PROKKA_00314
PROKKA_00315_sense	199.298269130085	-0.834106691800528	0.264480378739226	-3.15375641768476	0.00161183558364567	0.0133939463770239	n/a	"hypothetical protein"	PROKKA_00315
PROKKA_00319_sense	120.116686384408	-1.16316358353277	0.377054061305877	-3.0848721785526	0.00203639649578216	0.0162982526216668	n/a	"putative proline hydroxylase"	PROKKA_00319
PROKKA_00322_igtop	27.7106471587487	-1.72602071788262	0.432040103561078	-3.99504745891862	6.46812948537108e-05	0.00093402386759267	n/a	"purine nucleoside phosphorylase"	PROKKA_00322
PROKKA_00325_igbot	67.5177136006752	-0.955327985689587	0.336192898015647	-2.84160668273583	0.00448868310988649	0.0301050430720767	n/a	"ATPase"	PROKKA_00325
PROKKA_00325_sense	156.276857640739	-0.957130086999441	0.316303282319998	-3.02598847529862	0.00247821748443408	0.0189765835185308	n/a	"ATPase"	PROKKA_00325
PROKKA_00327_antis	1450.00855625456	-0.749502933558464	0.23255159324871	-3.22295333731334	0.00126876220635478	0.0110040917729564	n/a	"P2"	PROKKA_00327
PROKKA_00331_sense	9.66172195114728	-1.79995195847353	0.682319400689254	-2.63799029700062	0.00833989681144283	0.0490715094084333	n/a	"hypothetical protein"	PROKKA_00331
PROKKA_00340_igtop	21.3618046036596	1.99466158374733	0.516126844183301	3.86467320238615	0.000111238032514768	0.0014903824402939	cat_1	"chloramphenicol acetyltransferase"	PROKKA_00340
PROKKA_00341_sense	224.438922367018	-0.751744047564701	0.272794091834692	-2.75571968039632	0.00585631632305638	0.0372377594265502	n/a	"yegp protein"	PROKKA_00341
PROKKA_00342_igbot	112.4863084248	-1.19119704989366	0.329193685665954	-3.6185294608063	0.000296281776030592	0.00334961390995686	rpiA	"ribose 5-phosphate isomerase"	PROKKA_00342
PROKKA_00353_sense	121.269353746866	-0.811994353311274	0.289565374747986	-2.80418317976715	0.00504442366349599	0.0331182384159585	n/a	"putative permease"	PROKKA_00353
PROKKA_00367_igbot	43.7987295177154	-1.28937214668426	0.407944318970129	-3.16065719444097	0.00157413640562988	0.0131375894796187	n/a	"putative SAM-dependent methyltransferase"	PROKKA_00367
PROKKA_00371_sense	40.0422625674651	-1.24652574752144	0.393414237572056	-3.16848153542774	0.00153237482463391	0.0128730670486947	n/a	"putative phosphate acyltransferase"	PROKKA_00371
PROKKA_00372_sense	13.7489180487337	-1.51179065662868	0.550304982961942	-2.74718692985782	0.00601088646367343	0.0379272435912377	n/a	"cation/multidrug efflux pump"	PROKKA_00372
