locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00002_igtop	20.8360695008132	-1.3001353348969	0.499687124308586	-2.60189881157312	0.00927092020099479	0.0417664854366079	dnaN_1	"DNA polymerase III beta chain"	PROKKA_00002
PROKKA_00002_sense	592.757075784361	-0.631936923978133	0.224407206559045	-2.81602776340367	0.00486214647426146	0.0247806036692401	dnaN_1	"DNA polymerase III beta chain"	PROKKA_00002
PROKKA_00009_sense	256.814604330031	-0.68907613986534	0.254750675780831	-2.70490407043384	0.0068324117190899	0.0327092862960278	glyQ	"glycyl-tRNA synthetase alpha chain"	PROKKA_00009
PROKKA_00011_sense	449.416399704672	-1.14854048039135	0.228294715555649	-5.0309551738677	4.88042255851743e-07	8.45146341629344e-06	n/a	"2-OH-lauroyltransferase"	PROKKA_00011
PROKKA_00012_igtop	111.640653115111	-0.954356311330339	0.329230474268081	-2.89874840247395	0.00374655402071364	0.019921402858633	n/a	"type IV pilus assembly PilZ"	PROKKA_00012
PROKKA_00013_igtop	10.9649908723499	-2.23593138775002	0.737742439426733	-3.03077506221205	0.00243926894506754	0.0140729285629818	yhhQ	"Inner membrane protein YhhQ"	PROKKA_00013
PROKKA_00013_sense	54.1238325412774	-1.36631414746891	0.359843272504434	-3.79697010301081	0.000146475447125174	0.00128284994485802	yhhQ	"Inner membrane protein YhhQ"	PROKKA_00013
PROKKA_00014_antis	9.88432015685366	-2.18520015907754	0.717574933254283	-3.04525709833175	0.00232481483224725	0.0135332952202323	n/a	"hypothetical protein"	PROKKA_00014
PROKKA_00017_sense	45.2562112587102	-1.09486324059259	0.354160017529637	-3.09143660040894	0.00199190513963262	0.0118845789612454	n/a	"putative tRNA and rRNA cytosine-C5-methylases"	PROKKA_00017
PROKKA_00018_sense	51.8292591597805	-0.860519323636035	0.339039976248254	-2.53810578079424	0.0111454290890544	0.0482620454619293	fmt	"methionyl-tRNA formyltransferase"	PROKKA_00018
PROKKA_00022_igtop	79.1041029594423	-1.16398566576033	0.348000060882557	-3.34478581069316	0.000823461367768682	0.00561550886354694	n/a	"putative translation factor"	PROKKA_00022
PROKKA_00026_igtop	23.9663262330815	1.55719490589695	0.536590322766231	2.90201824339527	0.00370766947636067	0.0197579487087336	plcB	"phospholipase C  PlcB"	PROKKA_00026
PROKKA_00042_sense	755.276321147495	1.07686439091352	0.235422823757938	4.57417158508281	4.7810790705048e-06	6.34839085605309e-05	n/a	"putative hemagglutinin"	PROKKA_00042
PROKKA_00043_antis	137.35648866668	-0.906847843942484	0.278777721294132	-3.25294230734346	0.00114216684326321	0.00741873296320363	n/a	"filamentous hemagglutinin"	PROKKA_00043
PROKKA_00043_igbot	360.443674187206	0.905764669812753	0.272410976974804	3.32499328724381	0.000884206638920539	0.0059876770579797	n/a	"filamentous hemagglutinin"	PROKKA_00043
PROKKA_00043_igtop	1792.7136396426	0.910460194899114	0.251488996887998	3.62027844623593	0.000294286147917387	0.00231310672100277	n/a	"filamentous hemagglutinin"	PROKKA_00043
PROKKA_00044_igbot	859.721340143817	-1.47725812328039	0.352745260744071	-4.18788935722141	2.81560713553928e-05	0.000310484677764468	n/a	"transposase-like protein"	PROKKA_00044
PROKKA_00045_igtop	1091.92397075209	0.907633188755206	0.23042485224614	3.93895528154954	8.18371802238606e-05	0.00077781390488966	n/a	"hypothetical protein"	PROKKA_00045
PROKKA_00050_igtop	206.819251933843	-1.63663540856924	0.300516004569615	-5.44608401443762	5.14908229885157e-08	1.10805941042418e-06	n/a	"putative lipoprotein"	PROKKA_00050
PROKKA_00050_sense	383.497710852874	-1.20491732360568	0.245569374627976	-4.90662699870888	9.26560018822292e-07	1.46677625165604e-05	n/a	"putative lipoprotein"	PROKKA_00050
