"ID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PROKKA_00001_igtop"	137.044163205837	-0.00590620973930517	0.298796127754425	-0.0197666876866603	0.98422949206387	0.997572882730898
"PROKKA_00001_igbot"	9.89298097202161	-0.0028413563107801	0.629566223104729	-0.00451319687509259	0.996399002118259	0.999626652233455
"PROKKA_00001_sense"	781.433606687649	-0.368520584536912	0.240666370027074	-1.53125085360059	0.125707406832529	0.493227855551951
"PROKKA_00001_antis"	15.2701582277063	-0.821256207667011	0.572269939237081	-1.43508535283518	0.151262776879922	0.534397258880014
"PROKKA_00002_igtop"	25.1634737116725	-0.337449678899692	0.45961508008342	-0.734200624658452	0.462826472840956	0.819713782478077
"PROKKA_00002_sense"	624.087424202073	-0.303172078603077	0.237415587729228	-1.27696787520474	0.20161358903654	0.604140355284325
"PROKKA_00002_antis"	7.05704010035425	0.131176200438595	0.811130365290594	0.161720243812595	0.871526162132385	NA
"PROKKA_00003_igtop"	2.79088662951544	-1.16353093314614	1.1376161666754	-1.02277988589637	0.30641193028666	NA
"PROKKA_00003_sense"	1515.3545475968	-0.349565508010533	0.256135719925459	-1.36476672645371	0.172326379823754	0.565913289897012
"PROKKA_00003_antis"	9.55742705279108	-0.471530253869332	0.632870367040917	-0.745066096354051	0.456231763633677	0.81610669418932
"PROKKA_00004_sense"	1055.33590972676	-0.204517920478955	0.236750401123701	-0.863854589087245	0.387667775471447	0.768779781459097
"PROKKA_00004_antis"	57.3891054303553	0.223298696674214	0.356978432108717	0.625524335896599	0.531626981343586	0.847791502830868
"PROKKA_00005_sense"	75.3996835214059	-0.135077793638271	0.316924112244919	-0.426214946794213	0.669951227122218	0.904436658911518
"PROKKA_00005_antis"	6.34876805174565	-0.594595010119327	0.783978441130166	-0.758432858513523	0.448191893253401	NA
"PROKKA_00006_igbot"	5.65277060781663	-1.38777496274482	0.889206114572047	-1.560689855819	0.118596945896581	NA
"PROKKA_00006_sense"	103.633134965194	-0.557869886137066	0.299922551962752	-1.86004647695299	0.0628789506498379	0.346477661731781
"PROKKA_00006_antis"	9.56191820325162	0.254983730607571	0.626534526700942	0.406974747186247	0.68402653554367	0.908277709999075
"PROKKA_00007_igtop"	6.10941348298896	0.249450431948341	0.812399079750847	0.307054055286282	0.758802228011346	NA
"PROKKA_00007_sense"	5.17077110522214	-0.0576263631921771	0.843759107769499	-0.0682971747048918	0.945549073138401	NA
"PROKKA_00007_antis"	6.55690001850951	1.31352516353908	0.786583268072448	1.66991241341546	0.0949366939615047	NA
"PROKKA_00008_sense"	312.601094256797	-0.304897779959998	0.250210406481805	-1.21856554348458	0.22300913364281	0.628612027250203
"PROKKA_00008_antis"	3.75555145028687	-0.0660022587558156	0.982137904665827	-0.0672026386948917	0.946420384500917	NA
"PROKKA_00009_sense"	262.444486223951	-0.1445597088613	0.255726137462935	-0.565291097325757	0.57187578308158	0.863123464760567
"PROKKA_00009_antis"	3.6854803563288	-1.12055511884916	1.02201906244215	-1.09641312968425	0.272898020692743	NA
"PROKKA_00010_igtop"	8.39923240922757	-0.577416697083698	0.703048555127278	-0.821304151573377	0.411473043540065	NA
"PROKKA_00010_sense"	21.0124289981912	0.202868926149325	0.465897184533505	0.435437115492454	0.663245174778591	0.901413111343993
