locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00076_igbot	261.919335383616	0.91314680855521	0.262087080569902	3.48413514534785	0.000493730114535625	0.0261133995046731	tagR1	TagR1	PROKKA_00076
PROKKA_00469_antis	102.087761168837	-1.651951118432	0.439272548241628	-3.76065184370073	0.000169471165317388	0.0135116756085093	n/a	cspA	PROKKA_00469
PROKKA_00594_antis	32.9780446193779	-2.01636319987556	0.46741507121936	-4.31386004438285	1.60428528871505e-05	0.00212567800754744	rpoD	sigma factor RpoD	PROKKA_00594
PROKKA_00613_antis	204.346801307441	-0.915405784420102	0.273043796442726	-3.35259689597862	0.000800572128096219	0.0359789286808155	ostA	organic solvent tolerance protein OstA precursor	PROKKA_00613
PROKKA_00679_igbot	17.7062021535404	-2.35363920742533	0.636556546804198	-3.69745503245809	0.000217771780229627	0.0154960752876359	n/a	tRNA-Tyr	PROKKA_00679
PROKKA_00682_antis	34.0936937491964	-2.52184596036797	0.525178097410247	-4.80188715562143	1.57177264953427e-06	0.000274524382083429	tufB_1	elongation factor Tu	PROKKA_00682
PROKKA_00682_igbot	15.5506267940543	-3.09616877695362	0.749600007381028	-4.13042789016384	3.62088659902995e-05	0.00410623239684199	tufB_1	elongation factor Tu	PROKKA_00682
PROKKA_00686_antis	41.404794484813	-2.13198760900336	0.546020979510432	-3.90458918064819	9.43855825660453e-05	0.00929940002589818	rplK	50S ribosomal protein L11	PROKKA_00686
PROKKA_00687_antis	20.4669518282678	-2.69361937867863	0.71697876821453	-3.7569025724241	0.000172029432277908	0.0135116756085093	rplA	50S ribosomal protein L1	PROKKA_00687
PROKKA_00689_antis	64.4295358636903	-1.91666976556174	0.503960847095549	-3.80321165147646	0.00014283222420078	0.0124636756693457	rplJ	50S ribosomal protein L10	PROKKA_00689
PROKKA_00693_antis	48.4015057948281	-2.29273439723827	0.478283261387408	-4.79367475789867	1.63753680600631e-06	0.000279654896759077	rpoC	DNA-directed RNA polymerase beta* chain	PROKKA_00693
PROKKA_00698_antis	31.9335978888258	-2.33913920407729	0.528884854179851	-4.42277593239955	9.74407825900641e-06	0.00146829885138165	tufB_2	elongation factor Tu	PROKKA_00698
PROKKA_00703_antis	32.8860018800513	-1.99826207819159	0.572761492899815	-3.48882057010267	0.000485156694029539	0.0258918694001181	rplB	50S ribosomal protein L2	PROKKA_00703
PROKKA_00704_antis	130.738462447221	-1.18989015964061	0.357315782612003	-3.33008005115933	0.00086821019410161	0.0380408873983911	rpsS	30S ribosomal protein S19	PROKKA_00704
PROKKA_00710_antis	57.4979702285895	-2.00368521742302	0.521652199928415	-3.8410366479773	0.000122515819852954	0.0115816929084822	rplN	50S ribosomal protein L14	PROKKA_00710
PROKKA_00710_igtop	861.737482685075	0.874390711311067	0.252766347874848	3.45928450785704	0.000541612473616943	0.0273834990772777	rplN	50S ribosomal protein L14	PROKKA_00710
PROKKA_00711_antis	74.5429794232138	-1.80686791405054	0.409346381065928	-4.41403172869272	1.01463078536911e-05	0.0014712146387852	rplX	50S ribosomal protein L24	PROKKA_00711
PROKKA_00712_antis	76.9194062379365	-1.75010477878233	0.410995000278464	-4.2582142789975	2.06066379781101e-05	0.00259609857150452	rplE	50S ribosomal protein L5	PROKKA_00712
